user_id,corporation,usage_count,total_wins,total_position_sum,win_rate,avg_position,user_name,cn_name,cn_name_plot
390c9a894acd,UNMI (breakthrough),3,3,3,100.0,1.0,双子,UNMI (breakthrough),UNMI (breakthrough)
390c9a894acd,Valley Trust (breakthrough),2,2,2,100.0,1.0,双子,Valley Trust (breakthrough),Valley Trust (breakthrough)
390c9a894acd,Viron (breakthrough),3,2,4,66.67,1.333,双子,Viron (breakthrough),Viron (breakthrough)
390c9a894acd,雩喵科学探测器,2,2,2,100.0,1.0,双子,雩喵科学探测器,雩喵科学探测器
390c9a894acd,🌸Integrated Microorganisms🌸,3,2,4,66.67,1.333,双子,🌸微生物星尘🌸,微生物星尘
390c9a894acd,🌸Mining Corp🌸,2,2,2,100.0,1.0,双子,🌸钢铁精炼🌸,钢铁精炼
390c9a894acd,🌸Weyland Yutani🌸,2,1,3,50.0,1.5,双子,🌸韦兰德-尤坦尼集团🌸,韦兰德-尤坦尼集团
3bdf301973af,MorningStar Inc (breakthrough),2,2,2,100.0,1.0,海贼王,MorningStar Inc (breakthrough),MorningStar Inc (breakthrough)
3bdf301973af,Spire,2,0,4,0.0,2.0,海贼王,Spire,Spire
40dd95566462,Arklight (breakthrough),2,1,3,50.0,1.5,纯白knight,Arklight (breakthrough),Arklight (breakthrough)
46b2753edcdf,Ambient,2,1,3,50.0,1.5,xu,,
46b2753edcdf,Arcadian Communities (breakthrough),2,1,3,50.0,1.5,xu,Arcadian Communities (breakthrough),Arcadian Communities (breakthrough)
46b2753edcdf,Celestic (breakthrough),2,1,3,50.0,1.5,xu,Celestic (breakthrough),Celestic (breakthrough)
46b2753edcdf,CrediCor,2,1,3,50.0,1.5,xu,CrediCor,CrediCor
46b2753edcdf,Factorum (breakthrough),4,3,5,75.0,1.25,xu,Factorum (breakthrough),Factorum (breakthrough)
46b2753edcdf,Imperial Star Destroyer,2,2,2,100.0,1.0,xu,帝国歼星舰,帝国歼星舰
46b2753edcdf,Interplanetary Cinematics (breakthrough),3,2,4,66.67,1.333,xu,Interplanetary Cinematics (breakthrough),Interplanetary Cinematics (breakthrough)
46b2753edcdf,Inventrix (breakthrough),2,0,4,0.0,2.0,xu,Inventrix (breakthrough),Inventrix (breakthrough)
46b2753edcdf,Junk Ventures,3,3,3,100.0,1.0,xu,Junk Ventures,Junk Ventures
46b2753edcdf,Manutech,2,2,2,100.0,1.0,xu,Manutech,Manutech
46b2753edcdf,MorningStar Inc (breakthrough),3,2,4,66.67,1.333,xu,MorningStar Inc (breakthrough),MorningStar Inc (breakthrough)
46b2753edcdf,Sagitta Frontier Services,3,2,4,66.67,1.333,xu,Sagitta Frontier Services,Sagitta Frontier Services
46b2753edcdf,Splice (breakthrough),2,1,3,50.0,1.5,xu,Splice (breakthrough),Splice (breakthrough)
46b2753edcdf,Valley Trust (breakthrough),4,1,7,25.0,1.75,xu,Valley Trust (breakthrough),Valley Trust (breakthrough)
46b2753edcdf,Viron (breakthrough),3,3,3,100.0,1.0,xu,Viron (breakthrough),Viron (breakthrough)
46b2753edcdf,Vitor,4,1,7,25.0,1.75,xu,Vitor,Vitor
46b2753edcdf,雩喵科学探测器,5,3,7,60.0,1.4,xu,雩喵科学探测器,雩喵科学探测器
46b2753edcdf,🌸Ark Nova🌸,3,3,3,100.0,1.0,xu,🌸方舟动物园🌸,方舟动物园
46b2753edcdf,🌸Green Ring🌸,2,1,3,50.0,1.5,xu,🌸绿环🌸,绿环
46b2753edcdf,🌸Mining Corp🌸,3,3,3,100.0,1.0,xu,🌸钢铁精炼🌸,钢铁精炼
46b2753edcdf,🌸Protogen🌸,2,1,3,50.0,1.5,xu,🌸微生物热舞🌸,微生物热舞
46b2753edcdf,🌸Scolex Industries🌸,4,3,5,75.0,1.25,xu,🌸星核工业🌸,星核工业
46b2753edcdf,🌸Shinra Tech🌸,6,3,9,50.0,1.5,xu,🌸樱花电🌸,樱花电
46b2753edcdf,🌸SolarPlant🌸,3,2,4,66.67,1.333,xu,🌸太阳能公司🌸,太阳能公司
46b2753edcdf,🌸Weyland Yutani🌸,2,0,4,0.0,2.0,xu,🌸韦兰德-尤坦尼集团🌸,韦兰德-尤坦尼集团
4c30e054df22,Vitor,2,2,2,100.0,1.0,ws14159,Vitor,Vitor
55ef2445c90c,Aphrodite (breakthrough),3,2,4,66.67,1.333,乙木,Aphrodite (breakthrough),Aphrodite (breakthrough)
55ef2445c90c,Aridor,4,2,6,50.0,1.5,乙木,Aridor,Aridor
55ef2445c90c,Factorum (breakthrough),3,1,5,33.33,1.667,乙木,Factorum (breakthrough),Factorum (breakthrough)
55ef2445c90c,Id Front,2,2,2,100.0,1.0,乙木,前线基地,前线基地
55ef2445c90c,Lakefront Resorts,2,0,4,0.0,2.0,乙木,湖畔度假区,湖畔度假区
55ef2445c90c,Pharmacy Union,2,1,3,50.0,1.5,乙木,制药联盟,制药联盟
55ef2445c90c,Pobolog (breakthrough),5,3,7,60.0,1.4,乙木,Pobolog (breakthrough),Pobolog (breakthrough)
55ef2445c90c,Point Luna,2,2,2,100.0,1.0,乙木,Point Luna,Point Luna
55ef2445c90c,Polaris,2,0,4,0.0,2.0,乙木,北极星,北极星
55ef2445c90c,Poseidon,3,1,5,33.33,1.667,乙木,Poseidon,Poseidon
55ef2445c90c,Ringcom,5,1,9,20.0,1.8,乙木,Ringcom,Ringcom
55ef2445c90c,Robinson Industries (breakthrough),2,2,2,100.0,1.0,乙木,Robinson Industries (breakthrough),Robinson Industries (breakthrough)
55ef2445c90c,Runciter Associates,2,1,3,50.0,1.5,乙木,朗西斯联合公司,朗西斯联合公司
55ef2445c90c,StormCraft Incorporated (breakthrough),6,0,12,0.0,2.0,乙木,StormCraft Incorporated (breakthrough),StormCraft Incorporated (breakthrough)
55ef2445c90c,Teractor (breakthrough),4,3,5,75.0,1.25,乙木,Teractor (breakthrough),Teractor (breakthrough)
55ef2445c90c,Tycho Magnetics,4,1,7,25.0,1.75,乙木,第谷磁力,第谷磁力
55ef2445c90c,Valley Trust (breakthrough),3,0,6,0.0,2.0,乙木,Valley Trust (breakthrough),Valley Trust (breakthrough)
55ef2445c90c,Vitor,7,3,11,42.86,1.571,乙木,Vitor,Vitor
55ef2445c90c,🌸Green Ring🌸,2,1,3,50.0,1.5,乙木,🌸绿环🌸,绿环
55ef2445c90c,🌸Scolex Industries🌸,6,2,10,33.33,1.667,乙木,🌸星核工业🌸,星核工业
55ef2445c90c,🌸Shinra Tech🌸,9,3,15,33.33,1.667,乙木,🌸樱花电🌸,樱花电
55ef2445c90c,🌸SolarPlant🌸,10,5,15,50.0,1.5,乙木,🌸太阳能公司🌸,太阳能公司
55ef2445c90c,🌸Tyrell🌸,2,1,3,50.0,1.5,乙木,🌸泰瑞尔公司🌸,泰瑞尔公司
55ef2445c90c,🌸Weyland Yutani🌸,3,1,5,33.33,1.667,乙木,🌸韦兰德-尤坦尼集团🌸,韦兰德-尤坦尼集团
59ce7a2bfade,Aphrodite (breakthrough),2,2,2,100.0,1.0,白银,Aphrodite (breakthrough),Aphrodite (breakthrough)
59ce7a2bfade,Interplanetary Cinematics (breakthrough),2,2,2,100.0,1.0,白银,Interplanetary Cinematics (breakthrough),Interplanetary Cinematics (breakthrough)
59ce7a2bfade,StormCraft Incorporated (breakthrough),2,2,2,100.0,1.0,白银,StormCraft Incorporated (breakthrough),StormCraft Incorporated (breakthrough)
59ce7a2bfade,UNMI (breakthrough),3,3,3,100.0,1.0,白银,UNMI (breakthrough),UNMI (breakthrough)
59ce7a2bfade,Valley Trust (breakthrough),2,2,2,100.0,1.0,白银,Valley Trust (breakthrough),Valley Trust (breakthrough)
59ce7a2bfade,Viron (breakthrough),2,2,2,100.0,1.0,白银,Viron (breakthrough),Viron (breakthrough)
5a66d1149dc6,Saturn Systems,2,2,2,100.0,1.0,darisen,Saturn Systems,Saturn Systems
5a66d1149dc6,StormCraft Incorporated (breakthrough),3,2,4,66.67,1.333,darisen,StormCraft Incorporated (breakthrough),StormCraft Incorporated (breakthrough)
5a66d1149dc6,Valley Trust (breakthrough),2,2,2,100.0,1.0,darisen,Valley Trust (breakthrough),Valley Trust (breakthrough)
5a66d1149dc6,🌸Scolex Industries🌸,2,1,3,50.0,1.5,darisen,🌸星核工业🌸,星核工业
5a66d1149dc6,🌸Shinra Tech🌸,2,2,2,100.0,1.0,darisen,🌸樱花电🌸,樱花电
5c4518b48b81,Aurorai,2,2,2,100.0,1.0,anan,Aurorai,Aurorai
5c4518b48b81,Celestic (breakthrough),2,2,2,100.0,1.0,anan,Celestic (breakthrough),Celestic (breakthrough)
5c4518b48b81,Inventrix (breakthrough),2,2,2,100.0,1.0,anan,Inventrix (breakthrough),Inventrix (breakthrough)
5c4518b48b81,Spire,2,1,3,50.0,1.5,anan,Spire,Spire
5c4518b48b81,Trade Navigator,3,2,4,66.67,1.333,anan,贸易领航者,贸易领航者
5c4518b48b81,Tycho Magnetics,3,0,6,0.0,2.0,anan,第谷磁力,第谷磁力
5c4518b48b81,🌸Ark Nova🌸,2,1,3,50.0,1.5,anan,🌸方舟动物园🌸,方舟动物园
5c4518b48b81,🌸Green Ring🌸,2,0,4,0.0,2.0,anan,🌸绿环🌸,绿环
5c4518b48b81,🌸MirrorCoat🌸,2,1,3,50.0,1.5,anan,🌸镜反🌸,镜反
5c4518b48b81,🌸SolarPlant🌸,2,0,4,0.0,2.0,anan,🌸太阳能公司🌸,太阳能公司
5f2df2684d33,Celestic (breakthrough),2,2,2,100.0,1.0,小z,Celestic (breakthrough),Celestic (breakthrough)
5f2df2684d33,Manutech,4,4,4,100.0,1.0,小z,Manutech,Manutech
5f2df2684d33,MorningStar Inc (breakthrough),3,2,4,66.67,1.333,小z,MorningStar Inc (breakthrough),MorningStar Inc (breakthrough)
5f2df2684d33,Viron (breakthrough),3,3,3,100.0,1.0,小z,Viron (breakthrough),Viron (breakthrough)
5f2df2684d33,Vitor,2,2,2,100.0,1.0,小z,Vitor,Vitor
762404b52907,Aphrodite (breakthrough),4,4,4,100.0,1.0,qiuqipeng,Aphrodite (breakthrough),Aphrodite (breakthrough)
762404b52907,Aurorai,2,2,2,100.0,1.0,qiuqipeng,Aurorai,Aurorai
762404b52907,Chaos,4,3,5,75.0,1.25,qiuqipeng,Chaos,Chaos
762404b52907,Cheung Shing MARS,2,2,2,100.0,1.0,qiuqipeng,Cheung Shing MARS,Cheung Shing MARS
762404b52907,Collegium Copernicus,2,1,3,50.0,1.5,qiuqipeng,哥白尼学院,哥白尼学院
762404b52907,CrediCor,3,2,4,66.67,1.333,qiuqipeng,CrediCor,CrediCor
762404b52907,Crescent Research Association,2,0,4,0.0,2.0,qiuqipeng,月牙研究联盟,月牙研究联盟
762404b52907,Id Front,7,4,10,57.14,1.429,qiuqipeng,前线基地,前线基地
762404b52907,Imperial Star Destroyer,2,1,3,50.0,1.5,qiuqipeng,帝国歼星舰,帝国歼星舰
762404b52907,Interplanetary Cinematics (breakthrough),7,3,11,42.86,1.571,qiuqipeng,Interplanetary Cinematics (breakthrough),Interplanetary Cinematics (breakthrough)
762404b52907,Mars Maths,2,1,3,50.0,1.5,qiuqipeng,Mars Maths,Mars Maths
762404b52907,MorningStar Inc (breakthrough),5,1,9,20.0,1.8,qiuqipeng,MorningStar Inc (breakthrough),MorningStar Inc (breakthrough)
762404b52907,Pobolog (breakthrough),7,4,10,57.14,1.429,qiuqipeng,Pobolog (breakthrough),Pobolog (breakthrough)
762404b52907,Point Luna,3,3,3,100.0,1.0,qiuqipeng,Point Luna,Point Luna
762404b52907,Prism,7,5,9,71.43,1.286,qiuqipeng,棱镜光谱研究室,棱镜光谱研究室
762404b52907,Robin Haulings,2,2,2,100.0,1.0,qiuqipeng,罗宾运输,罗宾运输
762404b52907,Robinson Industries (breakthrough),3,2,4,66.67,1.333,qiuqipeng,Robinson Industries (breakthrough),Robinson Industries (breakthrough)
762404b52907,Runciter Associates,2,0,4,0.0,2.0,qiuqipeng,朗西斯联合公司,朗西斯联合公司
762404b52907,Saturn Systems,3,0,6,0.0,2.0,qiuqipeng,Saturn Systems,Saturn Systems
762404b52907,StormCraft Incorporated (breakthrough),2,0,4,0.0,2.0,qiuqipeng,StormCraft Incorporated (breakthrough),StormCraft Incorporated (breakthrough)
762404b52907,Teractor (breakthrough),5,1,9,20.0,1.8,qiuqipeng,Teractor (breakthrough),Teractor (breakthrough)
762404b52907,Tharsis_republic (breakthrough),4,2,6,50.0,1.5,qiuqipeng,Tharsis_republic (breakthrough),Tharsis_republic (breakthrough)
762404b52907,Tycho Magnetics,3,2,4,66.67,1.333,qiuqipeng,第谷磁力,第谷磁力
762404b52907,UNMI (breakthrough),4,3,5,75.0,1.25,qiuqipeng,UNMI (breakthrough),UNMI (breakthrough)
762404b52907,United Nations Mission One,2,0,4,0.0,2.0,qiuqipeng,United Nations Mission One,United Nations Mission One
762404b52907,Valley Trust (breakthrough),3,2,4,66.67,1.333,qiuqipeng,Valley Trust (breakthrough),Valley Trust (breakthrough)
762404b52907,Viron (breakthrough),2,1,3,50.0,1.5,qiuqipeng,Viron (breakthrough),Viron (breakthrough)
762404b52907,🌸Ark Nova🌸,3,2,4,66.67,1.333,qiuqipeng,🌸方舟动物园🌸,方舟动物园
762404b52907,🌸Green Leaf Dance🌸,4,1,7,25.0,1.75,qiuqipeng,🌸绿叶舞动🌸,绿叶舞动
762404b52907,🌸Green Ring🌸,4,1,7,25.0,1.75,qiuqipeng,🌸绿环🌸,绿环
762404b52907,🌸RDA🌸,2,1,3,50.0,1.5,qiuqipeng,🌸RDA🌸,RDA
762404b52907,🌸Scolex Industries🌸,7,6,8,85.71,1.143,qiuqipeng,🌸星核工业🌸,星核工业
762404b52907,🌸Shinra Tech🌸,7,4,10,57.14,1.429,qiuqipeng,🌸樱花电🌸,樱花电
762404b52907,🌸Weyland Yutani🌸,2,2,2,100.0,1.0,qiuqipeng,🌸韦兰德-尤坦尼集团🌸,韦兰德-尤坦尼集团
772804213466,Henkei Genetics,2,1,3,50.0,1.5,useful,变形遗传学,变形遗传学
7d4b2bcea3b2,Splice,2,2,2,100.0,1.0,fenyue,基因重组,基因重组
8367faa6305f,Arcadian Communities (breakthrough),2,2,2,100.0,1.0,zhangcheng,Arcadian Communities (breakthrough),Arcadian Communities (breakthrough)
8367faa6305f,Point Luna,2,0,4,0.0,2.0,zhangcheng,Point Luna,Point Luna
89f1c507bebd,Ambient,2,1,3,50.0,1.5,45,,
89f1c507bebd,Chaos,3,3,3,100.0,1.0,45,Chaos,Chaos
89f1c507bebd,Cheung Shing MARS,2,2,2,100.0,1.0,45,Cheung Shing MARS,Cheung Shing MARS
89f1c507bebd,Curiosity II,3,3,3,100.0,1.0,45,Curiosity II,Curiosity II
89f1c507bebd,EcoTec,2,1,3,50.0,1.5,45,EcoTec,EcoTec
89f1c507bebd,Ecoline (breakthrough),3,1,5,33.33,1.667,45,Ecoline (breakthrough),Ecoline (breakthrough)
89f1c507bebd,Id Front,4,2,6,50.0,1.5,45,前线基地,前线基地
89f1c507bebd,Imperial Star Destroyer,2,1,3,50.0,1.5,45,帝国歼星舰,帝国歼星舰
89f1c507bebd,Interplanetary Cinematics (breakthrough),2,1,3,50.0,1.5,45,Interplanetary Cinematics (breakthrough),Interplanetary Cinematics (breakthrough)
89f1c507bebd,Inventrix (breakthrough),4,2,6,50.0,1.5,45,Inventrix (breakthrough),Inventrix (breakthrough)
89f1c507bebd,Luna Chain,2,0,4,0.0,2.0,45,连月,连月
89f1c507bebd,Manutech,5,3,7,60.0,1.4,45,Manutech,Manutech
89f1c507bebd,Mars Maths,2,0,4,0.0,2.0,45,Mars Maths,Mars Maths
89f1c507bebd,MorningStar Inc (breakthrough),4,1,7,25.0,1.75,45,MorningStar Inc (breakthrough),MorningStar Inc (breakthrough)
89f1c507bebd,Philares,2,0,4,0.0,2.0,45,,
89f1c507bebd,Pobolog (breakthrough),5,2,8,40.0,1.6,45,Pobolog (breakthrough),Pobolog (breakthrough)
89f1c507bebd,Point Luna,2,1,3,50.0,1.5,45,Point Luna,Point Luna
89f1c507bebd,Ringcom,3,1,5,33.33,1.667,45,Ringcom,Ringcom
89f1c507bebd,Runciter Associates,2,1,3,50.0,1.5,45,朗西斯联合公司,朗西斯联合公司
89f1c507bebd,Tharsis_republic (breakthrough),3,1,5,33.33,1.667,45,Tharsis_republic (breakthrough),Tharsis_republic (breakthrough)
89f1c507bebd,Trade Navigator,3,2,4,66.67,1.333,45,贸易领航者,贸易领航者
89f1c507bebd,🌸Ark Nova🌸,2,2,2,100.0,1.0,45,🌸方舟动物园🌸,方舟动物园
89f1c507bebd,🌸Buy N Large🌸,2,0,4,0.0,2.0,45,🌸大巨购🌸,大巨购
89f1c507bebd,🌸Mining Corp🌸,3,1,5,33.33,1.667,45,🌸钢铁精炼🌸,钢铁精炼
89f1c507bebd,🌸StarlinkDrifter🌸,6,2,10,33.33,1.667,45,🌸星链漂流者🌸,星链漂流者
8e3759477720,Aphrodite (breakthrough),2,1,3,50.0,1.5,bellaa,Aphrodite (breakthrough),Aphrodite (breakthrough)
8e3759477720,Mars Maths,3,3,3,100.0,1.0,bellaa,Mars Maths,Mars Maths
8e3759477720,Millennium Falcon,3,3,3,100.0,1.0,bellaa,千年隼,千年隼
8e3759477720,MorningStar Inc (breakthrough),2,1,3,50.0,1.5,bellaa,MorningStar Inc (breakthrough),MorningStar Inc (breakthrough)
8e3759477720,Point Luna,2,2,2,100.0,1.0,bellaa,Point Luna,Point Luna
8e3759477720,Vitor,2,2,2,100.0,1.0,bellaa,Vitor,Vitor
8e3759477720,🌸Mining Corp🌸,2,2,2,100.0,1.0,bellaa,🌸钢铁精炼🌸,钢铁精炼
8fb6a4df89a4,Collegium Copernicus,2,1,3,50.0,1.5,羊羊队立大功,哥白尼学院,哥白尼学院
8fb6a4df89a4,Helion (breakthrough),2,0,4,0.0,2.0,羊羊队立大功,Helion (breakthrough),Helion (breakthrough)
8fb6a4df89a4,Junk Ventures,2,2,2,100.0,1.0,羊羊队立大功,Junk Ventures,Junk Ventures
8fb6a4df89a4,Valley Trust (breakthrough),2,1,3,50.0,1.5,羊羊队立大功,Valley Trust (breakthrough),Valley Trust (breakthrough)
9389aeb858c3,Trade Navigator,2,1,3,50.0,1.5,requiemia,贸易领航者,贸易领航者
9f16a77b9dfd,Point Luna,2,2,2,100.0,1.0,dogelas,Point Luna,Point Luna
9f16a77b9dfd,Prism,2,2,2,100.0,1.0,dogelas,棱镜光谱研究室,棱镜光谱研究室
a4a58d8d632c,Aridor,4,3,5,75.0,1.25,王子,Aridor,Aridor
a4a58d8d632c,Cheung Shing MARS,2,2,2,100.0,1.0,王子,Cheung Shing MARS,Cheung Shing MARS
a4a58d8d632c,Colonial One,5,2,8,40.0,1.6,王子,Colonial One,Colonial One
a4a58d8d632c,Curiosity II,2,2,2,100.0,1.0,王子,Curiosity II,Curiosity II
a4a58d8d632c,Factorum (breakthrough),4,3,5,75.0,1.25,王子,Factorum (breakthrough),Factorum (breakthrough)
a4a58d8d632c,Imperial Star Destroyer,6,5,7,83.33,1.167,王子,帝国歼星舰,帝国歼星舰
a4a58d8d632c,Interplanetary Cinematics (breakthrough),6,4,8,66.67,1.333,王子,Interplanetary Cinematics (breakthrough),Interplanetary Cinematics (breakthrough)
a4a58d8d632c,Junk Ventures,2,1,3,50.0,1.5,王子,Junk Ventures,Junk Ventures
a4a58d8d632c,Manutech,8,6,10,75.0,1.25,王子,Manutech,Manutech
a4a58d8d632c,Millennium Falcon,3,3,3,100.0,1.0,王子,千年隼,千年隼
a4a58d8d632c,Pobolog (breakthrough),3,2,4,66.67,1.333,王子,Pobolog (breakthrough),Pobolog (breakthrough)
a4a58d8d632c,Point Luna,4,4,4,100.0,1.0,王子,Point Luna,Point Luna
a4a58d8d632c,Poseidon,2,2,2,100.0,1.0,王子,Poseidon,Poseidon
a4a58d8d632c,Project Workshop,3,2,4,66.67,1.333,王子,Project Workshop,Project Workshop
a4a58d8d632c,Robinson Industries (breakthrough),2,0,4,0.0,2.0,王子,Robinson Industries (breakthrough),Robinson Industries (breakthrough)
a4a58d8d632c,Splice (breakthrough),11,7,15,63.64,1.364,王子,Splice (breakthrough),Splice (breakthrough)
a4a58d8d632c,TeiAi Group,4,3,5,75.0,1.25,王子,帝爱赌场,帝爱赌场
a4a58d8d632c,Teractor (breakthrough),2,2,2,100.0,1.0,王子,Teractor (breakthrough),Teractor (breakthrough)
a4a58d8d632c,Terralabs Research (breakthrough),7,5,9,71.43,1.286,王子,Terralabs Research (breakthrough),Terralabs Research (breakthrough)
a4a58d8d632c,Trade Navigator,3,2,4,66.67,1.333,王子,贸易领航者,贸易领航者
a4a58d8d632c,Tycho Magnetics,2,2,2,100.0,1.0,王子,第谷磁力,第谷磁力
a4a58d8d632c,Valley Trust (breakthrough),6,5,7,83.33,1.167,王子,Valley Trust (breakthrough),Valley Trust (breakthrough)
a4a58d8d632c,Viron (breakthrough),2,0,4,0.0,2.0,王子,Viron (breakthrough),Viron (breakthrough)
a4a58d8d632c,🌸Ark Nova🌸,3,2,4,66.67,1.333,王子,🌸方舟动物园🌸,方舟动物园
a4a58d8d632c,🌸Integrated Microorganisms🌸,7,4,10,57.14,1.429,王子,🌸微生物星尘🌸,微生物星尘
a4a58d8d632c,🌸MirrorCoat🌸,2,1,3,50.0,1.5,王子,🌸镜反🌸,镜反
a4a58d8d632c,🌸Scolex Industries🌸,4,3,5,75.0,1.25,王子,🌸星核工业🌸,星核工业
a4a58d8d632c,🌸Tyrell🌸,2,2,2,100.0,1.0,王子,🌸泰瑞尔公司🌸,泰瑞尔公司
a4a58d8d632c,🌸Weyland Yutani🌸,4,4,4,100.0,1.0,王子,🌸韦兰德-尤坦尼集团🌸,韦兰德-尤坦尼集团
a4a58d8d632c,🌸双轨跃迁🌸,5,4,6,80.0,1.2,王子,🌸双轨跃迁🌸,双轨跃迁
a81487511e09,Point Luna,2,1,3,50.0,1.5,哈扎尔,Point Luna,Point Luna
a81487511e09,🌸Shinra Tech🌸,2,1,3,50.0,1.5,哈扎尔,🌸樱花电🌸,樱花电
adbc70c52480,Cheung Shing MARS,2,0,4,0.0,2.0,imisswonder,Cheung Shing MARS,Cheung Shing MARS
adbc70c52480,Manutech,2,0,4,0.0,2.0,imisswonder,Manutech,Manutech
b87157a443e2,Factorum (breakthrough),2,2,2,100.0,1.0,wee0815,Factorum (breakthrough),Factorum (breakthrough)
b87157a443e2,Helion (breakthrough),2,2,2,100.0,1.0,wee0815,Helion (breakthrough),Helion (breakthrough)
b87157a443e2,Labour Union,3,3,3,100.0,1.0,wee0815,Labour Union,Labour Union
b87157a443e2,Manutech,2,2,2,100.0,1.0,wee0815,Manutech,Manutech
b87157a443e2,Thorgate (breakthrough),2,2,2,100.0,1.0,wee0815,Thorgate (breakthrough),Thorgate (breakthrough)
b87157a443e2,Viron (breakthrough),2,1,3,50.0,1.5,wee0815,Viron (breakthrough),Viron (breakthrough)
bc3c336de363,Factorum (breakthrough),2,0,4,0.0,2.0,小心小新小星,Factorum (breakthrough),Factorum (breakthrough)
bc3c336de363,Imperial Star Destroyer,3,1,5,33.33,1.667,小心小新小星,帝国歼星舰,帝国歼星舰
bc3c336de363,Inventrix (breakthrough),2,0,4,0.0,2.0,小心小新小星,Inventrix (breakthrough),Inventrix (breakthrough)
bc3c336de363,Odyssey,2,0,4,0.0,2.0,小心小新小星,奥德赛,奥德赛
bc3c336de363,Playwrights,2,0,4,0.0,2.0,小心小新小星,Playwrights,Playwrights
bc3c336de363,Pobolog (breakthrough),2,0,4,0.0,2.0,小心小新小星,Pobolog (breakthrough),Pobolog (breakthrough)
bc3c336de363,Project Workshop,2,0,4,0.0,2.0,小心小新小星,Project Workshop,Project Workshop
bc3c336de363,Robinson Industries (breakthrough),2,0,4,0.0,2.0,小心小新小星,Robinson Industries (breakthrough),Robinson Industries (breakthrough)
bc3c336de363,Saturn Systems,3,1,5,33.33,1.667,小心小新小星,Saturn Systems,Saturn Systems
bc3c336de363,Terralabs Research (breakthrough),2,0,4,0.0,2.0,小心小新小星,Terralabs Research (breakthrough),Terralabs Research (breakthrough)
bc3c336de363,🌸Scolex Industries🌸,2,0,4,0.0,2.0,小心小新小星,🌸星核工业🌸,星核工业
bc3c336de363,🌸SolarPlant🌸,2,2,2,100.0,1.0,小心小新小星,🌸太阳能公司🌸,太阳能公司
bc3c336de363,🌸StarlinkDrifter🌸,2,0,4,0.0,2.0,小心小新小星,🌸星链漂流者🌸,星链漂流者
bd345a02f948,Pobolog (breakthrough),2,0,4,0.0,2.0,灰庭彧,Pobolog (breakthrough),Pobolog (breakthrough)
bd345a02f948,Point Luna,2,2,2,100.0,1.0,灰庭彧,Point Luna,Point Luna
bd345a02f948,Valley Trust (breakthrough),2,1,3,50.0,1.5,灰庭彧,Valley Trust (breakthrough),Valley Trust (breakthrough)
c389910194c5,EcoTec,2,1,3,50.0,1.5,琴酒,EcoTec,EcoTec
c389910194c5,🌸Ark Nova🌸,2,1,3,50.0,1.5,琴酒,🌸方舟动物园🌸,方舟动物园
c389910194c5,🌸SolarPlant🌸,2,2,2,100.0,1.0,琴酒,🌸太阳能公司🌸,太阳能公司
ca90f1372734,Ambient,3,1,5,33.33,1.667,田二,,
ca90f1372734,Aridor,3,0,6,0.0,2.0,田二,Aridor,Aridor
ca90f1372734,Bio-Sol,3,2,4,66.67,1.333,田二,,
ca90f1372734,Chimera,4,1,7,25.0,1.75,田二,奇美拉,奇美拉
ca90f1372734,EcoTec,3,1,5,33.33,1.667,田二,EcoTec,EcoTec
ca90f1372734,Factorum (breakthrough),4,2,6,50.0,1.5,田二,Factorum (breakthrough),Factorum (breakthrough)
ca90f1372734,Helion (breakthrough),6,3,9,50.0,1.5,田二,Helion (breakthrough),Helion (breakthrough)
ca90f1372734,Id Front,4,1,7,25.0,1.75,田二,前线基地,前线基地
ca90f1372734,Imperial Star Destroyer,2,1,3,50.0,1.5,田二,帝国歼星舰,帝国歼星舰
ca90f1372734,Manutech,7,3,11,42.86,1.571,田二,Manutech,Manutech
ca90f1372734,Millennium Falcon,3,2,4,66.67,1.333,田二,千年隼,千年隼
ca90f1372734,MorningStar Inc (breakthrough),5,3,7,60.0,1.4,田二,MorningStar Inc (breakthrough),MorningStar Inc (breakthrough)
ca90f1372734,Pobolog (breakthrough),2,1,3,50.0,1.5,田二,Pobolog (breakthrough),Pobolog (breakthrough)
ca90f1372734,Point Luna,5,1,9,20.0,1.8,田二,Point Luna,Point Luna
ca90f1372734,Prism,9,4,14,44.44,1.556,田二,棱镜光谱研究室,棱镜光谱研究室
ca90f1372734,Recyclon (breakthrough),4,1,7,25.0,1.75,田二,Recyclon (breakthrough),Recyclon (breakthrough)
ca90f1372734,Ringcom,2,0,4,0.0,2.0,田二,Ringcom,Ringcom
ca90f1372734,Runciter Associates,5,4,6,80.0,1.2,田二,朗西斯联合公司,朗西斯联合公司
ca90f1372734,Sagitta Frontier Services,5,1,9,20.0,1.8,田二,Sagitta Frontier Services,Sagitta Frontier Services
ca90f1372734,Splice (breakthrough),3,1,5,33.33,1.667,田二,Splice (breakthrough),Splice (breakthrough)
ca90f1372734,Trade Navigator,5,1,9,20.0,1.8,田二,贸易领航者,贸易领航者
ca90f1372734,UNMI (breakthrough),3,2,4,66.67,1.333,田二,UNMI (breakthrough),UNMI (breakthrough)
ca90f1372734,Vitor,3,1,5,33.33,1.667,田二,Vitor,Vitor
ca90f1372734,雩喵科学探测器,3,3,3,100.0,1.0,田二,雩喵科学探测器,雩喵科学探测器
ca90f1372734,🌸Ark Nova🌸,2,2,2,100.0,1.0,田二,🌸方舟动物园🌸,方舟动物园
