card_name,players,play_count,wins,avg_position,avg_score,total_weighted,count_weighted,weighted_avg_score,win_rate,cn_name,cn_name_plot
Darkside Mining Syndicate,2.0,71,44,1.380281690140845,195.16901408450704,98.0,71,1.3950617283950617,61.97,暗面矿业联盟,暗面矿业联盟
Darkside Mining Syndicate,3.0,16,4,1.875,121.125,30.0,16,1.9230769230769231,25.0,暗面矿业联盟,暗面矿业联盟
Darkside Mining Syndicate,4.0,15,3,2.1333333333333333,110.06666666666666,32.0,15,2.28,20.0,暗面矿业联盟,暗面矿业联盟
Darkside Observatory,2.0,133,92,1.3082706766917294,230.05263157894737,174.0,133,1.3216783216783217,69.17,暗面天文台,暗面天文台
Darkside Observatory,3.0,26,14,1.6153846153846154,153.53846153846155,42.0,26,1.7222222222222223,53.85,暗面天文台,暗面天文台
Darkside Observatory,4.0,319,93,2.404388714733542,87.23510971786834,767.0,319,2.407294832826748,29.15,暗面天文台,暗面天文台
Darkside Smugglers' Union,2.0,65,42,1.353846153846154,202.58461538461538,88.0,65,1.3733333333333333,64.62,Darkside Smugglers' Union,Darkside Smugglers' Union
Darkside Smugglers' Union,3.0,16,7,1.8125,113.8125,29.0,16,1.8846153846153846,43.75,Darkside Smugglers' Union,Darkside Smugglers' Union
Darkside Smugglers' Union,4.0,18,6,2.2777777777777777,119.27777777777777,41.0,18,2.357142857142857,33.33,Darkside Smugglers' Union,Darkside Smugglers' Union
Data Leak,2.0,205,134,1.3463414634146342,228.30731707317074,276.0,205,1.3534883720930233,65.37,数据泄露,数据泄露
Data Leak,3.0,52,26,1.6923076923076923,122.25,88.0,52,1.7419354838709677,50.0,数据泄露,数据泄露
Data Leak,4.0,445,141,2.2606741573033706,88.8067415730337,1006.0,445,2.265934065934066,31.69,数据泄露,数据泄露
Data Leak,5.0,10,3,3.0,77.1,30.0,10,2.75,30.0,数据泄露,数据泄露
Dawn City,2.0,576,343,1.4045138888888888,199.40277777777777,809.0,576,1.4061433447098977,59.55,拂晓之城,拂晓之城
Dawn City,3.0,273,120,1.8424908424908424,117.64468864468864,503.0,273,1.8480565371024735,43.96,拂晓之城,拂晓之城
Dawn City,4.0,1227,387,2.302363488182559,89.40994295028524,2825.0,1227,2.3039611964430073,31.54,拂晓之城,拂晓之城
Dawn City,5.0,23,3,3.130434782608696,78.30434782608695,72.0,23,2.9393939393939394,13.04,拂晓之城,拂晓之城
Declaration of Independence,2.0,15,8,1.4666666666666666,187.0,22.0,15,1.48,53.33,独立宣言,独立宣言
Declaration of Independence,4.0,47,23,1.8085106382978724,111.72340425531915,85.0,47,1.9298245614035088,48.94,独立宣言,独立宣言
Decomposers,2.0,663,406,1.38763197586727,190.31221719457014,920.0,663,1.389301634472511,61.24,分解者,分解者
Decomposers,3.0,359,165,1.7827298050139275,114.55710306406685,640.0,359,1.7886178861788617,45.96,分解者,分解者
Decomposers,4.0,1708,542,2.2558548009367683,86.84953161592506,3853.0,1708,2.2572759022118745,31.73,分解者,分解者
Decomposers,5.0,34,15,2.4705882352941178,83.58823529411765,84.0,34,2.477272727272727,44.12,分解者,分解者
Deep Lunar Mining,2.0,62,37,1.403225806451613,198.0,87.0,62,1.4166666666666667,59.68,月球深度挖掘,月球深度挖掘
Deep Lunar Mining,3.0,13,6,1.7692307692307692,131.23076923076923,23.0,13,1.8695652173913044,46.15,月球深度挖掘,月球深度挖掘
Deep Lunar Mining,4.0,16,5,2.375,100.75,38.0,16,2.423076923076923,31.25,月球深度挖掘,月球深度挖掘
Deep Well Heating,2.0,482,279,1.4211618257261411,179.5186721991701,685.0,482,1.4227642276422765,57.88,深井加热,深井加热
Deep Well Heating,3.0,246,86,1.9024390243902438,104.34552845528455,468.0,246,1.90625,34.96,深井加热,深井加热
Deep Well Heating,4.0,1016,266,2.436023622047244,81.68208661417323,2475.0,1016,2.4366471734892787,26.18,深井加热,深井加热
Deep Well Heating,5.0,26,4,2.6923076923076925,72.65384615384616,70.0,26,2.638888888888889,15.38,深井加热,深井加热
Deepmining,2.0,19,7,1.631578947368421,150.26315789473685,31.0,19,1.5862068965517242,36.84,深层采矿,深层采矿
Deepmining,3.0,10,4,1.6,116.5,16.0,10,1.8,40.0,深层采矿,深层采矿
Deepmining,4.0,13,2,2.4615384615384617,85.38461538461539,32.0,13,2.4782608695652173,15.38,深层采矿,深层采矿
Deepnuking,4.0,11,5,2.0,87.0,22.0,11,2.238095238095238,45.45,深层核爆,深层核爆
Deimos Down:ares,2.0,344,211,1.3866279069767442,178.40116279069767,477.0,344,1.3898305084745763,61.34,Deimos Down:ares,Deimos Down:ares
Deimos Down:ares,3.0,84,40,1.7261904761904763,111.53571428571429,145.0,84,1.7553191489361701,47.62,Deimos Down:ares,Deimos Down:ares
Deimos Down:ares,4.0,1163,406,2.1943250214961307,83.98194325021497,2552.0,1163,2.1969309462915603,34.91,Deimos Down:ares,Deimos Down:ares
Deimos Down:ares,5.0,20,7,2.45,79.8,49.0,20,2.466666666666667,35.0,Deimos Down:ares,Deimos Down:ares
Deimos Down:promo,2.0,120,79,1.3416666666666666,148.71666666666667,161.0,120,1.353846153846154,65.83,Deimos Down:promo,Deimos Down:promo
Deimos Down:promo,3.0,177,74,1.7740112994350283,106.07909604519774,314.0,177,1.786096256684492,41.81,Deimos Down:promo,Deimos Down:promo
Deimos Down:promo,4.0,117,38,2.3076923076923075,81.1025641025641,270.0,117,2.322834645669291,32.48,Deimos Down:promo,Deimos Down:promo
Designed Microorganisms,2.0,301,161,1.4651162790697674,166.06976744186048,441.0,301,1.4662379421221865,53.49,创造微生物,创造微生物
Designed Microorganisms,3.0,177,77,1.7796610169491525,106.02824858757062,315.0,177,1.7914438502673797,43.5,创造微生物,创造微生物
Designed Microorganisms,4.0,537,134,2.46927374301676,80.85661080074487,1326.0,537,2.469835466179159,24.95,创造微生物,创造微生物
Designed Microorganisms,5.0,16,4,3.0,67.4375,48.0,16,2.8076923076923075,25.0,创造微生物,创造微生物
Designed Organisms,2.0,396,274,1.3080808080808082,200.59848484848484,518.0,396,1.312807881773399,69.19,生物体设计,生物体设计
Designed Organisms,3.0,105,49,1.723809523809524,122.46666666666667,181.0,105,1.7478260869565216,46.67,生物体设计,生物体设计
Designed Organisms,4.0,1116,412,2.118279569892473,92.69802867383513,2364.0,1116,2.121669626998224,36.92,生物体设计,生物体设计
Designed Organisms,5.0,16,8,2.125,91.9375,34.0,16,2.269230769230769,50.0,生物体设计,生物体设计
Desperate Measures,2.0,76,43,1.4342105263157894,153.43421052631578,109.0,76,1.441860465116279,56.58,绝望措施,绝望措施
Desperate Measures,3.0,21,10,1.7619047619047619,115.38095238095238,37.0,21,1.8387096774193548,47.62,绝望措施,绝望措施
Desperate Measures,4.0,269,93,2.2156133828996283,79.42379182156134,596.0,269,2.225806451612903,34.57,绝望措施,绝望措施
Deuterium Export,2.0,564,333,1.4095744680851063,189.06560283687944,795.0,564,1.411149825783972,59.04,输出氘,输出氘
Deuterium Export,3.0,260,111,1.853846153846154,112.61538461538461,482.0,260,1.8592592592592592,42.69,输出氘,输出氘
Deuterium Export,4.0,1285,394,2.3782101167315175,85.42801556420234,3056.0,1285,2.379150579150579,30.66,输出氘,输出氘
Deuterium Export,5.0,31,10,2.967741935483871,78.51612903225806,92.0,31,2.8536585365853657,32.26,输出氘,输出氘
Development Center,2.0,634,381,1.3990536277602523,190.76813880126184,887.0,634,1.4006211180124224,60.09,发展中心,发展中心
Development Center,3.0,313,126,1.8881789137380192,114.89776357827476,591.0,313,1.891640866873065,40.26,发展中心,发展中心
Development Center,4.0,1172,310,2.4411262798634814,85.75767918088737,2861.0,1172,2.4416243654822334,26.45,发展中心,发展中心
Development Center,5.0,24,4,3.25,78.08333333333333,78.0,24,3.0294117647058822,16.67,发展中心,发展中心
Diaspora Movement,2.0,126,75,1.4047619047619047,167.18253968253967,177.0,126,1.411764705882353,59.52,大流散运动,大流散运动
Diaspora Movement,3.0,94,45,1.702127659574468,126.05319148936171,160.0,94,1.7307692307692308,47.87,大流散运动,大流散运动
Diaspora Movement,4.0,1105,393,2.1882352941176473,89.89954751131222,2418.0,1105,2.1910313901345293,35.57,大流散运动,大流散运动
Diaspora Movement,5.0,21,6,2.619047619047619,77.95238095238095,55.0,21,2.5806451612903225,28.57,大流散运动,大流散运动
Directed Heat Usage,2.0,497,313,1.3702213279678068,197.8189134808853,681.0,497,1.3727810650887573,62.98,热能定向利用,热能定向利用
Directed Heat Usage,3.0,214,99,1.7897196261682242,115.06542056074767,383.0,214,1.7991071428571428,46.26,热能定向利用,热能定向利用
Directed Heat Usage,4.0,1183,379,2.289940828402367,86.97717666948436,2709.0,1183,2.291701592623638,32.04,热能定向利用,热能定向利用
Directed Heat Usage,5.0,19,5,2.5789473684210527,86.84210526315789,49.0,19,2.5517241379310347,26.32,热能定向利用,热能定向利用
Directed Impactors,2.0,133,83,1.3759398496240602,254.2406015037594,183.0,133,1.3846153846153846,62.41,定向冲撞器,定向冲撞器
Directed Impactors,3.0,77,28,1.9350649350649352,110.94805194805195,149.0,77,1.9425287356321839,36.36,定向冲撞器,定向冲撞器
Directed Impactors,4.0,226,57,2.393805309734513,88.38938053097345,541.0,226,2.3983050847457625,25.22,定向冲撞器,定向冲撞器
Directed Impactors,5.0,14,4,2.642857142857143,84.28571428571429,37.0,14,2.5833333333333335,28.57,定向冲撞器,定向冲撞器
Dirigibles,2.0,518,311,1.3996138996138996,191.13706563706563,725.0,518,1.4015151515151516,60.04,悬浮艇,悬浮艇
Dirigibles,3.0,236,101,1.8135593220338984,111.0635593220339,428.0,236,1.8211382113821137,42.8,悬浮艇,悬浮艇
Dirigibles,4.0,1286,375,2.3716951788491447,85.7846034214619,3050.0,1286,2.372685185185185,29.16,悬浮艇,悬浮艇
Dirigibles,5.0,27,8,2.4074074074074074,80.77777777777777,65.0,27,2.4324324324324325,29.63,悬浮艇,悬浮艇
Diversity Support,2.0,289,180,1.3771626297577855,223.7681660899654,398.0,289,1.3812709030100334,62.28,多样性扶持,多样性扶持
Diversity Support,3.0,106,58,1.6226415094339623,129.46226415094338,172.0,106,1.6551724137931034,54.72,多样性扶持,多样性扶持
Diversity Support,4.0,438,181,2.0342465753424657,97.82648401826484,891.0,438,2.044642857142857,41.32,多样性扶持,多样性扶持
Domed Crater,2.0,326,190,1.4171779141104295,180.50920245398774,462.0,326,1.4196428571428572,58.28,圆顶火山口,圆顶火山口
Domed Crater,3.0,154,58,1.844155844155844,107.6038961038961,284.0,154,1.853658536585366,37.66,圆顶火山口,圆顶火山口
Domed Crater,4.0,618,190,2.2766990291262137,84.73624595469256,1407.0,618,2.2802547770700636,30.74,圆顶火山口,圆顶火山口
Domed Crater,5.0,11,5,2.5454545454545454,83.63636363636364,28.0,11,2.5238095238095237,45.45,圆顶火山口,圆顶火山口
Dusk Laser Mining,2.0,681,417,1.3876651982378854,186.06167400881057,945.0,681,1.3892908827785817,61.23,黄昏激光矿业,黄昏激光矿业
Dusk Laser Mining,3.0,358,138,1.9134078212290502,112.29050279329608,685.0,358,1.9157608695652173,38.55,黄昏激光矿业,黄昏激光矿业
Dusk Laser Mining,4.0,1549,466,2.3602324080051647,85.49903163331182,3656.0,1549,2.3611289288005133,30.08,黄昏激光矿业,黄昏激光矿业
Dusk Laser Mining,5.0,30,5,2.7,78.7,81.0,30,2.65,16.67,黄昏激光矿业,黄昏激光矿业
Dust Seals,2.0,201,101,1.4975124378109452,185.88059701492537,301.0,201,1.4976303317535544,50.25,垃圾密封,垃圾密封
Dust Seals,3.0,116,44,1.9396551724137931,111.66379310344827,225.0,116,1.9444444444444444,37.93,垃圾密封,垃圾密封
Dust Seals,4.0,527,151,2.4193548387096775,83.34345351043643,1275.0,527,2.4208566108007448,28.65,垃圾密封,垃圾密封
Dust Seals,5.0,11,0,3.909090909090909,73.72727272727273,43.0,11,3.238095238095238,0.0,垃圾密封,垃圾密封
Dust Storm,2.0,146,83,1.4315068493150684,178.17123287671234,209.0,146,1.435897435897436,56.85,沙尘暴,沙尘暴
Dust Storm,3.0,50,20,1.94,98.34,97.0,50,1.95,40.0,沙尘暴,沙尘暴
Dust Storm,4.0,616,190,2.3181818181818183,80.89772727272727,1428.0,616,2.3210862619808306,30.84,沙尘暴,沙尘暴
Dust Storm,5.0,12,3,2.8333333333333335,74.25,34.0,12,2.6818181818181817,25.0,沙尘暴,沙尘暴
Dyson Screens,2.0,405,269,1.3358024691358024,197.8395061728395,541.0,405,1.3397590361445784,66.42,戴森屏,戴森屏
Dyson Screens,3.0,109,60,1.5963302752293578,120.60550458715596,174.0,109,1.6302521008403361,55.05,戴森屏,戴森屏
Dyson Screens,4.0,1153,354,2.2914137033824806,86.96790980052039,2642.0,1153,2.293207222699914,30.7,戴森屏,戴森屏
Dyson Screens,5.0,23,5,2.869565217391304,75.21739130434783,66.0,23,2.757575757575758,21.74,戴森屏,戴森屏
EM Drive,2.0,109,69,1.3669724770642202,189.08256880733944,149.0,109,1.3781512605042017,63.3,无工质推进飞船,无工质推进飞船
EM Drive,3.0,52,19,1.9615384615384615,121.92307692307692,102.0,52,1.967741935483871,36.54,无工质推进飞船,无工质推进飞船
EM Drive,4.0,543,159,2.3977900552486187,87.10497237569061,1302.0,543,2.399638336347197,29.28,无工质推进飞船,无工质推进飞船
EM Drive,5.0,16,3,2.625,79.9375,42.0,16,2.576923076923077,18.75,无工质推进飞船,无工质推进飞船
Early Expedition,2.0,184,110,1.4021739130434783,190.55434782608697,258.0,184,1.407216494845361,59.78,早期探险,早期探险
Early Expedition,3.0,48,19,1.8958333333333333,105.6875,91.0,48,1.9137931034482758,39.58,早期探险,早期探险
Early Expedition,4.0,715,197,2.406993006993007,83.35664335664336,1721.0,715,2.4082758620689657,27.55,早期探险,早期探险
Earth Catapult,2.0,723,440,1.3914246196403872,189.19917012448133,1006.0,723,1.3929058663028648,60.86,地球发射站,地球发射站
Earth Catapult,3.0,409,197,1.743276283618582,116.5281173594132,713.0,409,1.7494033412887828,48.17,地球发射站,地球发射站
Earth Catapult,4.0,1621,600,2.1967921036397287,89.76064157927206,3561.0,1621,2.198651134273452,37.01,地球发射站,地球发射站
Earth Catapult,5.0,40,10,2.725,81.25,109.0,40,2.68,25.0,地球发射站,地球发射站
Earth Elevator,2.0,474,284,1.40084388185654,198.29324894514767,664.0,474,1.4028925619834711,59.92,地球太空梯,地球太空梯
Earth Elevator,3.0,222,92,1.8738738738738738,113.90990990990991,416.0,222,1.8793103448275863,41.44,地球太空梯,地球太空梯
Earth Elevator,4.0,591,148,2.524534686971235,85.61421319796955,1492.0,591,2.524126455906822,25.04,地球太空梯,地球太空梯
Earth Elevator,5.0,16,2,3.125,73.6875,50.0,16,2.8846153846153846,12.5,地球太空梯,地球太空梯
Earth Embassy,2.0,37,26,1.2972972972972974,237.83783783783784,48.0,37,1.3404255319148937,70.27,地球大使馆,地球大使馆
Earth Office,2.0,651,402,1.3824884792626728,183.23963133640552,900.0,651,1.384266263237519,61.75,地球办公室,地球办公室
Earth Office,3.0,370,156,1.8216216216216217,110.44594594594595,674.0,370,1.8263157894736841,42.16,地球办公室,地球办公室
Earth Office,4.0,1698,558,2.2850412249705534,87.02414605418139,3880.0,1698,2.2862997658079625,32.86,地球办公室,地球办公室
Earth Office,5.0,45,11,2.8,79.5111111111111,126.0,45,2.7454545454545456,24.44,地球办公室,地球办公室
Ecological Survey,2.0,436,305,1.3004587155963303,204.10091743119267,567.0,436,1.304932735426009,69.95,生态调查,生态调查
Ecological Survey,3.0,94,52,1.648936170212766,124.75531914893617,155.0,94,1.6826923076923077,55.32,生态调查,生态调查
Ecological Survey,4.0,1139,369,2.2335381913959615,89.16066725197541,2544.0,1139,2.2358572671888597,32.4,生态调查,生态调查
Ecological Survey,5.0,24,10,2.4583333333333335,81.79166666666667,59.0,24,2.4705882352941178,41.67,生态调查,生态调查
Ecological Zone,2.0,150,96,1.36,167.61333333333334,204.0,150,1.36875,64.0,生态保护区,生态保护区
Ecological Zone,3.0,201,91,1.7661691542288558,117.23383084577114,355.0,201,1.7772511848341233,45.27,生态保护区,生态保护区
Ecological Zone,4.0,99,45,1.97979797979798,92.5959595959596,196.0,99,2.0275229357798166,45.45,生态保护区,生态保护区
Ecological Zone:ares,2.0,449,303,1.3251670378619154,198.1781737193764,595.0,449,1.328976034858388,67.48,Ecological Zone:ares,Ecological Zone:ares
Ecological Zone:ares,3.0,109,53,1.7155963302752293,117.8256880733945,187.0,109,1.7394957983193278,48.62,Ecological Zone:ares,Ecological Zone:ares
Ecological Zone:ares,4.0,1444,521,2.153047091412742,89.35110803324099,3109.0,1444,2.155433287482806,36.08,Ecological Zone:ares,Ecological Zone:ares
Ecological Zone:ares,5.0,21,8,2.5238095238095237,85.57142857142857,53.0,21,2.5161290322580645,38.1,Ecological Zone:ares,Ecological Zone:ares
Ecology Research,2.0,471,311,1.3397027600849256,207.7112526539278,631.0,471,1.343035343035343,66.03,生态学研究,生态学研究
Ecology Research,3.0,208,106,1.7115384615384615,122.3173076923077,356.0,208,1.724770642201835,50.96,生态学研究,生态学研究
Ecology Research,4.0,714,266,2.092436974789916,94.55882352941177,1494.0,714,2.0980662983425415,37.25,生态学研究,生态学研究
Ecology Research,5.0,23,12,1.9565217391304348,87.56521739130434,45.0,23,2.121212121212121,52.17,生态学研究,生态学研究
Economic Espionage,2.0,179,111,1.3798882681564246,231.4022346368715,247.0,179,1.3862433862433863,62.01,经济间谍活动,经济间谍活动
Economic Espionage,3.0,46,19,1.934782608695652,109.56521739130434,89.0,46,1.9464285714285714,41.3,经济间谍活动,经济间谍活动
Economic Espionage,4.0,308,79,2.477272727272727,85.34415584415585,763.0,308,2.4779874213836477,25.65,经济间谍活动,经济间谍活动
Economic Espionage,5.0,10,3,2.3,80.7,23.0,10,2.4,30.0,经济间谍活动,经济间谍活动
Economic Help,2.0,181,103,1.430939226519337,222.56906077348066,259.0,181,1.4345549738219896,56.91,经济援助,经济援助
Economic Help,3.0,56,24,1.875,116.58928571428571,105.0,56,1.893939393939394,42.86,经济援助,经济援助
Economic Help,4.0,244,63,2.528688524590164,88.86475409836065,617.0,244,2.52755905511811,25.82,经济援助,经济援助
Electric Sheep,2.0,429,261,1.3916083916083917,213.2773892773893,597.0,429,1.3940774487471526,60.84,电子羊,电子羊
Electric Sheep,3.0,130,57,1.7461538461538462,124.75384615384615,227.0,130,1.7642857142857142,43.85,电子羊,电子羊
Electric Sheep,4.0,663,216,2.2654600301659125,92.20060331825037,1502.0,663,2.2689450222882614,32.58,电子羊,电子羊
Electric Sheep,5.0,17,6,2.7058823529411766,84.82352941176471,46.0,17,2.6296296296296298,35.29,电子羊,电子羊
Electro Catapult,2.0,395,236,1.4025316455696202,192.0354430379747,554.0,395,1.4049382716049383,59.75,电磁弹射器,电磁弹射器
Electro Catapult,3.0,180,70,1.8666666666666667,115.4,336.0,180,1.8736842105263158,38.89,电磁弹射器,电磁弹射器
Electro Catapult,4.0,722,191,2.4778393351800556,83.50831024930748,1789.0,722,2.478142076502732,26.45,电磁弹射器,电磁弹射器
Electro Catapult,5.0,16,6,2.5625,82.0,41.0,16,2.5384615384615383,37.5,电磁弹射器,电磁弹射器
Energy Market,2.0,564,352,1.375886524822695,188.88652482269504,776.0,564,1.3780487804878048,62.41,能源市场,能源市场
Energy Market,3.0,281,132,1.7402135231316727,121.45551601423487,489.0,281,1.7491408934707904,46.98,能源市场,能源市场
Energy Market,4.0,1562,519,2.2445582586427655,87.11203585147247,3506.0,1562,2.24618320610687,33.23,能源市场,能源市场
Energy Market,5.0,24,6,2.75,77.25,66.0,24,2.676470588235294,25.0,能源市场,能源市场
Energy Saving,2.0,148,88,1.4054054054054055,227.17567567567568,208.0,148,1.4113924050632911,59.46,节能减排,节能减排
Energy Saving,3.0,88,29,1.8977272727272727,110.57954545454545,167.0,88,1.9081632653061225,32.95,节能减排,节能减排
Energy Saving,4.0,222,71,2.364864864864865,91.04054054054055,525.0,222,2.3706896551724137,31.98,节能减排,节能减排
Energy Station,2.0,382,246,1.356020942408377,204.73560209424085,518.0,382,1.3596938775510203,64.4,能源站,能源站
Energy Station,3.0,134,73,1.6417910447761195,121.11194029850746,220.0,134,1.6666666666666667,54.48,能源站,能源站
Energy Station,4.0,1159,350,2.340811044003451,84.05176876617774,2713.0,1159,2.3421727972626174,30.2,能源站,能源站
Energy Station,5.0,15,3,2.6,74.33333333333333,39.0,15,2.56,20.0,能源站,能源站
Energy Supply,2.0,355,233,1.343661971830986,207.7943661971831,477.0,355,1.347945205479452,65.63,电力补给,电力补给
Energy Supply,3.0,144,79,1.6319444444444444,121.35416666666667,235.0,144,1.655844155844156,54.86,电力补给,电力补给
Energy Supply,4.0,1091,334,2.323556370302475,84.85334555453713,2535.0,1091,2.3251589464123525,30.61,电力补给,电力补给
Energy Supply,5.0,14,3,2.857142857142857,77.21428571428571,40.0,14,2.7083333333333335,21.43,电力补给,电力补给
Energy Tapping,2.0,339,197,1.4188790560471976,181.95870206489676,481.0,339,1.4212034383954155,58.11,能量开发,能量开发
Energy Tapping,3.0,141,52,1.950354609929078,103.87234042553192,275.0,141,1.9536423841059603,36.88,能量开发,能量开发
Energy Tapping,4.0,603,181,2.351575456053068,84.84742951907131,1418.0,603,2.3539967373572592,30.02,能量开发,能量开发
Energy Tapping,5.0,13,1,3.230769230769231,71.46153846153847,42.0,13,2.9130434782608696,7.69,能量开发,能量开发
Envoys From Venus,2.0,154,85,1.448051948051948,161.53246753246754,223.0,154,1.451219512195122,55.19,金星来使,金星来使
Envoys From Venus,3.0,122,50,1.8442622950819672,114.48360655737704,225.0,122,1.856060606060606,40.98,金星来使,金星来使
Envoys From Venus,4.0,1025,366,2.1970731707317075,88.63121951219512,2252.0,1025,2.2,35.71,金星来使,金星来使
Envoys From Venus,5.0,17,6,2.4705882352941178,77.58823529411765,42.0,17,2.4814814814814814,35.29,金星来使,金星来使
Eos Chasma National Park,2.0,518,305,1.4111969111969112,194.26833976833976,731.0,518,1.4128787878787878,58.88,Eos 峡谷国家公园,Eos 峡谷国家公园
Eos Chasma National Park,3.0,266,113,1.8270676691729324,117.38721804511279,486.0,266,1.8333333333333333,42.48,Eos 峡谷国家公园,Eos 峡谷国家公园
Eos Chasma National Park,4.0,1156,407,2.163494809688581,89.68858131487889,2501.0,1156,2.1663807890222984,35.21,Eos 峡谷国家公园,Eos 峡谷国家公园
Eos Chasma National Park,5.0,21,3,3.142857142857143,70.23809523809524,66.0,21,2.935483870967742,14.29,Eos 峡谷国家公园,Eos 峡谷国家公园
Equatorial Magnetizer,2.0,178,122,1.3146067415730338,243.41573033707866,234.0,178,1.324468085106383,68.54,赤道导磁体,赤道导磁体
Equatorial Magnetizer,3.0,98,47,1.7755102040816326,119.22448979591837,174.0,98,1.7962962962962963,47.96,赤道导磁体,赤道导磁体
Equatorial Magnetizer,4.0,220,75,2.3,87.33181818181818,506.0,220,2.3086956521739133,34.09,赤道导磁体,赤道导磁体
Event Analysts,2.0,155,90,1.4193548387096775,180.43870967741935,220.0,155,1.4242424242424243,58.06,事件分析,事件分析
Event Analysts,3.0,113,54,1.7345132743362832,120.15929203539822,196.0,113,1.7560975609756098,47.79,事件分析,事件分析
Event Analysts,4.0,852,263,2.341549295774648,85.98239436619718,1995.0,852,2.34338747099768,30.87,事件分析,事件分析
Event Analysts,5.0,28,5,2.857142857142857,71.35714285714286,80.0,28,2.763157894736842,17.86,事件分析,事件分析
Excavator Leasing,2.0,26,14,1.4615384615384615,164.69230769230768,38.0,26,1.4722222222222223,53.85,挖掘机租赁,挖掘机租赁
Excavator Leasing,4.0,14,4,2.2142857142857144,85.35714285714286,31.0,14,2.3333333333333335,28.57,挖掘机租赁,挖掘机租赁
Expedition Vehicles,2.0,190,122,1.3578947368421053,195.96842105263158,258.0,190,1.365,64.21,远征车,远征车
Expedition Vehicles,3.0,29,15,1.7241379310344827,109.55172413793103,50.0,29,1.794871794871795,51.72,远征车,远征车
Expedition Vehicles,4.0,802,264,2.306733167082294,90.51745635910224,1850.0,802,2.3091133004926108,32.92,远征车,远征车
Expedition Vehicles,5.0,13,2,2.6923076923076925,74.46153846153847,35.0,13,2.608695652173913,15.38,远征车,远征车
Expedition to the Surface - Venus,2.0,444,289,1.3490990990990992,193.0608108108108,599.0,444,1.3524229074889869,65.09,金星表面探险,金星表面探险
Expedition to the Surface - Venus,3.0,116,63,1.6810344827586208,125.12068965517241,195.0,116,1.7063492063492063,54.31,金星表面探险,金星表面探险
Expedition to the Surface - Venus,4.0,1325,448,2.2437735849056604,87.8022641509434,2973.0,1325,2.245692883895131,33.81,金星表面探险,金星表面探险
Expedition to the Surface - Venus,5.0,17,2,3.0588235294117645,74.82352941176471,52.0,17,2.8518518518518516,11.76,金星表面探险,金星表面探险
Exploitation Of Venus,4.0,15,4,2.3333333333333335,95.2,35.0,15,2.4,26.67,金星开发,金星开发
Export Convoy,3.0,11,4,2.0,93.72727272727273,22.0,11,2.0,36.36,出口船队,出口船队
Export Convoy,4.0,90,32,2.2666666666666666,66.83333333333333,204.0,90,2.29,35.56,出口船队,出口船队
Extractor Balloons,2.0,194,141,1.2731958762886597,232.8659793814433,247.0,194,1.2843137254901962,72.68,热气球提取器,热气球提取器
Extractor Balloons,3.0,94,37,1.8404255319148937,110.48936170212765,173.0,94,1.8557692307692308,39.36,热气球提取器,热气球提取器
Extractor Balloons,4.0,291,79,2.388316151202749,81.07560137457045,695.0,291,2.39202657807309,27.15,热气球提取器,热气球提取器
Extractor Balloons,5.0,17,3,3.235294117647059,72.88235294117646,55.0,17,2.962962962962963,17.65,热气球提取器,热气球提取器
Extreme-Cold Fungus,2.0,323,193,1.4024767801857585,175.2879256965944,453.0,323,1.4054054054054055,59.75,极寒真菌,极寒真菌
Extreme-Cold Fungus,3.0,167,62,1.9221556886227544,110.44311377245509,321.0,167,1.926553672316384,37.13,极寒真菌,极寒真菌
Extreme-Cold Fungus,4.0,581,163,2.3752151462994835,81.93459552495698,1380.0,581,2.3773265651438242,28.06,极寒真菌,极寒真菌
Extreme-Cold Fungus,5.0,16,1,3.1875,77.3125,51.0,16,2.923076923076923,6.25,极寒真菌,极寒真菌
Extremophiles,2.0,763,445,1.416775884665793,181.92005242463958,1081.0,763,1.4178525226390686,58.32,极端微生物,极端微生物
Extremophiles,3.0,405,189,1.7901234567901234,113.59506172839507,725.0,405,1.7951807228915662,46.67,极端微生物,极端微生物
Extremophiles,4.0,1842,592,2.271986970684039,86.13626492942454,4185.0,1842,2.273218142548596,32.14,极端微生物,极端微生物
Extremophiles,5.0,34,8,2.8529411764705883,73.8529411764706,97.0,34,2.772727272727273,23.53,极端微生物,极端微生物
Fall of Sunrise,2.0,470,296,1.3702127659574468,192.80425531914895,644.0,470,1.3729166666666666,62.98,拂晓陨落,拂晓陨落
Fall of Sunrise,3.0,187,85,1.8074866310160427,108.03208556149733,338.0,187,1.8172588832487309,45.45,拂晓陨落,拂晓陨落
Fall of Sunrise,4.0,1408,432,2.3025568181818183,84.21448863636364,3242.0,1408,2.3039492242595205,30.68,拂晓陨落,拂晓陨落
Fall of Sunrise,5.0,25,9,2.64,76.16,66.0,25,2.6,36.0,拂晓陨落,拂晓陨落
Farming,2.0,386,243,1.3704663212435233,206.38860103626942,529.0,386,1.3737373737373737,62.95,农业,农业
Farming,3.0,176,80,1.7954545454545454,116.93181818181819,316.0,176,1.8064516129032258,45.45,农业,农业
Farming,4.0,769,255,2.1690507152145644,89.86605981794538,1668.0,769,2.173299101412067,33.16,农业,农业
Farming,5.0,19,4,2.789473684210526,81.15789473684211,53.0,19,2.689655172413793,21.05,农业,农业
Field-Capped City,2.0,570,339,1.4052631578947368,180.57543859649124,801.0,570,1.4068965517241379,59.47,磁场穹顶城市,磁场穹顶城市
