user_id,total_games,total_wins,total_position_sum,total_score_sum,total_generations_sum,total_tr_sum,total_cards_played_sum,tr_games,cards_games,avg_position,avg_score,avg_generations,avg_tr,avg_cards_played,min_score,max_score,min_position,win_rate,user_name
u84b335200370,7,0,14,305,43,275.0,36.0,7,7,2.0,43.57,6.14,39.29,5.14,35,57,2,0.0,啵啵宇宝宝
u3d5f69b51720,7,3,11,825,61,411.0,323.0,7,7,1.571,117.86,8.71,58.71,46.14,47,191,1,42.86,beichen
ud97b6c122080,6,4,8,721,77,301.0,334.0,6,6,1.333,120.17,12.83,50.17,55.67,81,180,1,66.67,yaoyaoya
f7b771d6fdff,6,0,12,611,58,200.0,375.0,6,6,2.0,101.83,9.67,33.33,62.5,61,135,2,0.0,index
u18116ad6aa60,6,5,7,944,104,276.0,364.0,6,6,1.167,157.33,17.33,46.0,60.67,96,185,1,83.33,lxxbaba
ua396767eece8,6,2,10,705,61,332.0,307.0,6,6,1.667,117.5,10.17,55.33,51.17,89,150,1,33.33,lzh
ua58fb7f22d93,6,3,9,644,68,270.0,287.0,6,6,1.5,107.33,11.33,45.0,47.83,69,131,1,50.0,rubia
5b0f21271132,6,6,6,558,59,294.0,214.0,6,6,1.0,93.0,9.83,49.0,35.67,70,121,1,100.0,bulez00
u593f0681953f,6,3,9,647,70,246.0,297.0,6,6,1.5,107.83,11.67,41.0,49.5,86,132,1,50.0,sxxxxxy
u5ea6eb35f683,6,3,9,635,72,289.0,242.0,6,6,1.5,105.83,12.0,48.17,40.33,76,131,1,50.0,mjq
u9ddd08910546,6,2,10,716,73,266.0,316.0,6,6,1.667,119.33,12.17,44.33,52.67,79,173,1,33.33,深橙浅橙1102
ud9dde3201802,6,5,7,786,76,322.0,327.0,6,6,1.167,131.0,12.67,53.67,54.5,89,165,1,83.33,irelend2332
udd2e0808e4fc,6,6,6,845,72,288.0,325.0,6,6,1.0,140.83,12.0,48.0,54.17,117,157,1,100.0,facadecc
ufc0263303c64,6,1,11,604,67,222.0,289.0,6,6,1.833,100.67,11.17,37.0,48.17,69,127,1,16.67,liu
u4c27a48ca949,6,1,11,842,104,316.0,314.0,6,6,1.833,140.33,17.33,52.67,52.33,126,161,1,16.67,lxxmama
uba6e8de85d7d,6,5,7,670,72,268.0,187.0,6,6,1.167,111.67,12.0,44.67,31.17,93,121,1,83.33,yuy
u25d2fdfa8b85,6,3,9,1002,50,305.0,484.0,6,6,1.5,167.0,8.33,50.83,80.67,73,265,1,50.0,caliloft
f14706ed0ce6,6,4,8,842,81,313.0,298.0,6,6,1.333,140.33,13.5,52.17,49.67,126,156,1,66.67,小0
uad3991ba2a0e,6,2,10,811,82,292.0,319.0,6,6,1.667,135.17,13.67,48.67,53.17,94,235,1,33.33,zhi
df2ea8bc37a8,6,6,6,942,58,351.0,346.0,6,6,1.0,157.0,9.67,58.5,57.67,89,230,1,100.0,euphonium
u6a3b2a961886,6,3,9,761,51,299.0,326.0,6,6,1.5,126.83,8.5,49.83,54.33,52,195,1,50.0,hying
uab7871fbdc82,6,3,9,668,70,268.0,240.0,6,6,1.5,111.33,11.67,44.67,40.0,89,130,1,50.0,res1000
udde6bf61ba56,6,5,7,1161,88,338.0,547.0,6,6,1.167,193.5,14.67,56.33,91.17,92,423,1,83.33,子忠嘉合
uc7e18675de4d,6,3,9,743,77,277.0,310.0,6,6,1.5,123.83,12.83,46.17,51.67,76,185,1,50.0,danielhis
u6a185472c69f,6,4,8,648,71,309.0,263.0,6,6,1.333,108.0,11.83,51.5,43.83,87,142,1,66.67,早睡
ue2b3a6972923,6,3,9,852,69,319.0,335.0,6,6,1.5,142.0,11.5,53.17,55.83,108,197,1,50.0,z2560068
uefc011328868,5,0,10,646,50,193.0,325.0,5,5,2.0,129.2,10.0,38.6,65.0,53,245,2,0.0,badwoman
uf0b73ac49697,5,2,8,484,66,176.0,206.0,5,5,1.6,96.8,13.2,35.2,41.2,52,135,1,40.0,dabai530
uf977679d4e0d,5,5,5,3027,75,594.0,1713.0,5,5,1.0,605.4,15.0,118.8,342.6,333,838,1,100.0,神之上gc
uf7bfe6478f64,5,2,8,600,47,205.0,275.0,5,5,1.6,120.0,9.4,41.0,55.0,103,143,1,40.0,久别辞
u98d15b92f1b8,5,4,6,618,59,242.0,213.0,5,5,1.2,123.6,11.8,48.4,42.6,102,156,1,80.0,ludeyu
u7cfc13e9ec9f,5,3,7,603,62,253.0,213.0,5,5,1.4,120.6,12.4,50.6,42.6,100,162,1,60.0,橘雪莉小爱
u918815cedde3,5,1,9,559,55,222.0,259.0,5,5,1.8,111.8,11.0,44.4,51.8,81,155,1,20.0,huky
u66d74bb150f1,5,4,6,591,46,253.0,195.0,5,5,1.2,118.2,9.2,50.6,39.0,92,129,1,80.0,番薯企鹅
u85e53e157442,5,0,10,592,62,233.0,264.0,5,5,2.0,118.4,12.4,46.6,52.8,86,157,2,0.0,goldenhorde
2643ed5ba2fe,5,1,9,879,57,199.0,484.0,5,5,1.8,175.8,11.4,39.8,96.8,114,292,1,20.0,真香
u68093c2f3b27,5,5,5,737,61,262.0,272.0,5,5,1.0,147.4,12.2,52.4,54.4,123,187,1,100.0,秦宵
u9dd711572486,5,4,6,507,59,225.0,177.0,5,5,1.2,101.4,11.8,45.0,35.4,82,121,1,80.0,kaicheng
u898233500de7,5,1,9,520,47,177.0,271.0,5,5,1.8,104.0,9.4,35.4,54.2,66,170,1,20.0,xin
uf307806d95e1,5,4,6,711,58,202.0,353.0,5,5,1.2,142.2,11.6,40.4,70.6,84,210,1,80.0,禁忌
u1053302fad9e,5,1,9,665,48,248.0,279.0,5,5,1.8,133.0,9.6,49.6,55.8,100,169,1,20.0,重山
u38f2ce624896,5,2,8,648,43,255.0,326.0,5,5,1.6,129.6,8.6,51.0,65.2,107,162,1,40.0,duoyu222
u1fefd9468531,5,5,5,451,52,202.0,189.0,5,5,1.0,90.2,10.4,40.4,37.8,70,103,1,100.0,xuyan11
u5fa1dc017021,5,4,6,876,85,341.0,254.0,5,5,1.2,175.2,17.0,68.2,50.8,123,241,1,80.0,透明
u2d99e0ec6895,5,0,10,384,57,198.0,173.0,5,5,2.0,76.8,11.4,39.6,34.6,64,96,2,0.0,asdall
u27b7063a5163,5,1,9,472,46,193.0,196.0,5,5,1.8,94.4,9.2,38.6,39.2,56,133,1,20.0,zuididi
ucce63866a6d0,5,3,7,667,62,271.0,266.0,5,5,1.4,133.4,12.4,54.2,53.2,104,151,1,60.0,thlee0203
u8397430f5bfc,5,5,5,737,41,264.0,381.0,5,5,1.0,147.4,8.2,52.8,76.2,112,225,1,100.0,云尘
uce0ebe0d30a4,5,1,9,707,42,290.0,371.0,5,5,1.8,141.4,8.4,58.0,74.2,108,230,1,20.0,qzy
uce2246cdaf66,5,5,5,694,78,277.0,238.0,5,5,1.0,138.8,15.6,55.4,47.6,100,175,1,100.0,兴王狂神
u1f98f5cfa56d,5,3,7,956,73,325.0,394.0,5,5,1.4,191.2,14.6,65.0,78.8,102,320,1,60.0,山竹小爪爪
u40115117919c,5,2,8,485,56,209.0,189.0,5,5,1.6,97.0,11.2,41.8,37.8,81,106,1,40.0,xxddl
f31cda257cdd,5,1,9,735,62,203.0,248.0,4,4,1.8,147.0,12.4,50.75,62.0,135,161,1,20.0,shippou225
ud1379a5052c2,5,2,8,480,71,228.0,169.0,5,5,1.6,96.0,14.2,45.6,33.8,65,122,1,40.0,岚沐
u1b894f0abe44,5,2,8,448,59,198.0,242.0,5,5,1.6,89.6,11.8,39.6,48.4,76,108,1,40.0,lipu
udd1462c5245c,5,3,7,667,66,244.0,229.0,5,5,1.4,133.4,13.2,48.8,45.8,87,194,1,60.0,quinta
fae8c21dad1a,5,1,9,503,46,240.0,189.0,5,5,1.8,100.6,9.2,48.0,37.8,78,137,1,20.0,lizard009
u1623dac05fe0,5,2,8,488,53,212.0,190.0,5,5,1.6,97.6,10.6,42.4,38.0,76,122,1,40.0,lwjaaaa
ud8970008476d,5,3,7,957,71,329.0,409.0,5,5,1.4,191.4,14.2,65.8,81.8,116,337,1,60.0,czy111
u3957354b52bd,5,3,7,963,85,258.0,376.0,5,5,1.4,192.6,17.0,51.6,75.2,151,225,1,60.0,mizar
u83d993e9752c,5,3,7,838,67,285.0,413.0,5,5,1.4,167.6,13.4,57.0,82.6,108,210,1,60.0,hldbl
u4fc80042ae48,5,1,9,771,64,222.0,415.0,5,5,1.8,154.2,12.8,44.4,83.0,84,261,1,20.0,清旖
u5a067660d0da,5,0,10,405,52,224.0,113.0,5,5,2.0,81.0,10.4,44.8,22.6,68,92,2,0.0,luzi
u11c86216fa1c,5,3,7,607,63,231.0,224.0,5,5,1.4,121.4,12.6,46.2,44.8,82,147,1,60.0,scatoladesu
a232d4865a46,5,4,6,722,62,301.0,293.0,5,5,1.2,144.4,12.4,60.2,58.6,100,208,1,80.0,冰红茶真好喝
7d4b2bcea3b2,5,5,5,818,57,287.0,363.0,5,5,1.0,163.6,11.4,57.4,72.6,120,261,1,100.0,fenyue
ued9103528adf,5,3,7,627,76,232.0,185.0,5,5,1.4,125.4,15.2,46.4,37.0,20,168,1,60.0,zyk
u59641c274710,5,0,10,490,78,189.0,206.0,5,5,2.0,98.0,15.6,37.8,41.2,72,121,2,0.0,孙柏轩
ue89ecb8ddea4,5,4,6,646,43,265.0,313.0,5,5,1.2,129.2,8.6,53.0,62.6,92,155,1,80.0,居居雩
u4414d96aa37a,5,4,6,650,55,287.0,221.0,5,5,1.2,130.0,11.0,57.4,44.2,97,186,1,80.0,huckebein
ua315f8319bf6,4,3,5,537,30,221.0,200.0,4,4,1.25,134.25,7.5,55.25,50.0,80,239,1,75.0,ddy
ud6008468dd9a,4,2,6,463,54,173.0,224.0,4,4,1.5,115.75,13.5,43.25,56.0,89,147,1,50.0,流浪的虾酱
ud20e69f5f96c,4,4,4,556,39,243.0,274.0,4,4,1.0,139.0,9.75,60.75,68.5,117,160,1,100.0,栗子φ
uf20350d3e4c5,4,1,7,460,49,179.0,243.0,4,4,1.75,115.0,12.25,44.75,60.75,66,147,1,25.0,qiguansu
ud1908230037f,4,4,4,541,58,222.0,247.0,4,4,1.0,135.25,14.5,55.5,61.75,110,206,1,100.0,茵菓~
ua68a27e07608,4,3,5,513,49,206.0,226.0,4,4,1.25,128.25,12.25,51.5,56.5,62,179,1,75.0,tlaio
ud902ede97a03,4,1,7,510,50,200.0,213.0,4,4,1.75,127.5,12.5,50.0,53.25,98,161,1,25.0,皮尔嘶
ued9274eeeb84,4,3,5,417,48,193.0,133.0,4,4,1.25,104.25,12.0,48.25,33.25,66,125,1,75.0,huhu
ud5795f36eb65,4,1,7,467,55,214.0,207.0,4,4,1.75,116.75,13.75,53.5,51.75,93,150,1,25.0,yezhishi
ub6c59fb672a2,4,1,7,375,46,159.0,131.0,4,4,1.75,93.75,11.5,39.75,32.75,79,115,1,25.0,长乐
u97e6fd2d38df,4,1,7,477,51,147.0,239.0,4,4,1.75,119.25,12.75,36.75,59.75,107,148,1,25.0,goodhedge0103
ufad35f83b4c3,4,1,7,575,47,246.0,320.0,4,4,1.75,143.75,11.75,61.5,80.0,68,199,1,25.0,xxy
ucd95de3055c4,4,2,6,446,49,201.0,160.0,4,4,1.5,111.5,12.25,50.25,40.0,96,129,1,50.0,shcola
ue007bc862484,4,0,8,370,47,156.0,153.0,4,4,2.0,92.5,11.75,39.0,38.25,66,121,2,0.0,hmway1991
ue7e75c1dd6a3,4,1,7,419,56,206.0,193.0,4,4,1.75,104.75,14.0,51.5,48.25,82,118,1,25.0,咖啡
uad6b03c61039,4,3,5,364,38,158.0,158.0,4,4,1.25,91.0,9.5,39.5,39.5,73,116,1,75.0,jim
ucc8695768420,4,0,8,356,46,178.0,159.0,4,4,2.0,89.0,11.5,44.5,39.75,74,108,2,0.0,3226075131
ub4cbe3f67b24,4,4,4,398,40,180.0,191.0,4,4,1.0,99.5,10.0,45.0,47.75,80,115,1,100.0,火星威
ue78355730ef0,4,3,5,495,36,217.0,200.0,4,4,1.25,123.75,9.0,54.25,50.0,93,166,1,75.0,道文图说
ue4d7e6755231,4,2,6,505,42,163.0,196.0,4,4,1.5,126.25,10.5,40.75,49.0,91,146,1,50.0,lilspark
u97a62ea949c6,4,1,7,337,51,111.0,192.0,4,4,1.75,84.25,12.75,27.75,48.0,37,119,1,25.0,infsauf
uba998b24693e,4,3,5,584,49,213.0,209.0,4,4,1.25,146.0,12.25,53.25,52.25,116,165,1,75.0,光州资本
ua1cb032a2ddc,4,0,8,389,42,178.0,154.0,4,4,2.0,97.25,10.5,44.5,38.5,74,123,2,0.0,达达
ufee842d5e9ac,4,3,5,473,46,185.0,176.0,4,4,1.25,118.25,11.5,46.25,44.0,90,163,1,75.0,汪一铭
u465e2c50d744,4,1,7,463,39,194.0,251.0,4,4,1.75,115.75,9.75,48.5,62.75,75,161,1,25.0,铁头
u5583143894aa,4,0,8,455,38,170.0,159.0,4,4,2.0,113.75,9.5,42.5,39.75,92,138,2,0.0,icyrock
u1ef63d3c8af7,4,4,4,773,36,255.0,364.0,4,4,1.0,193.25,9.0,63.75,91.0,131,263,1,100.0,小士
u2684610611b0,4,3,5,478,53,170.0,252.0,4,4,1.25,119.5,13.25,42.5,63.0,67,172,1,75.0,flhzg
u2d99dde04a5b,4,0,8,371,36,159.0,199.0,4,4,2.0,92.75,9.0,39.75,49.75,66,115,2,0.0,哈哥
u14e9c2fb1c75,4,2,6,584,48,200.0,236.0,4,4,1.5,146.0,12.0,50.0,59.0,116,211,1,50.0,yuffiyuffi
u317c726225c8,4,3,5,575,38,265.0,201.0,4,4,1.25,143.75,9.5,66.25,50.25,92,235,1,75.0,落雨
ef07d966e67d,4,0,8,438,43,187.0,222.0,4,4,2.0,109.5,10.75,46.75,55.5,86,136,2,0.0,huang
u76e0524489de,4,3,5,482,45,147.0,146.0,3,3,1.25,120.5,11.25,49.0,48.67,86,144,1,75.0,petershen
e17f4b9cc1e8,4,3,5,613,34,230.0,263.0,4,4,1.25,153.25,8.5,57.5,65.75,118,175,1,75.0,阿尔
u77dd2f1f74b3,4,2,6,398,48,172.0,153.0,4,4,1.5,99.5,12.0,43.0,38.25,68,127,1,50.0,twistzz
u33e3c066d79c,4,2,6,467,56,176.0,217.0,4,4,1.5,116.75,14.0,44.0,54.25,97,144,1,50.0,城南
bfac2758259d,4,1,7,375,35,177.0,179.0,4,4,1.75,93.75,8.75,44.25,44.75,46,138,1,25.0,1494164074
u5c26fe86db44,4,2,6,567,61,198.0,242.0,4,4,1.5,141.75,15.25,49.5,60.5,95,195,1,50.0,香香布布
u3407adb2d236,4,3,5,431,43,195.0,142.0,4,4,1.25,107.75,10.75,48.75,35.5,92,127,1,75.0,luu3na
a81487511e09,4,2,6,1831,46,394.0,902.0,4,4,1.5,457.75,11.5,98.5,225.5,222,1000,1,50.0,哈扎尔
u3bb41fe1b22c,4,1,7,358,38,184.0,123.0,4,4,1.75,89.5,9.5,46.0,30.75,72,110,1,25.0,tongtong
40dd95566462,4,3,5,745,44,245.0,371.0,4,4,1.25,186.25,11.0,61.25,92.75,151,255,1,75.0,纯白knight
u80a09ce69f74,4,2,6,402,45,205.0,188.0,4,4,1.5,100.5,11.25,51.25,47.0,92,107,1,50.0,一部分人
1e6dac6d16e2,4,3,5,507,37,171.0,301.0,4,4,1.25,126.75,9.25,42.75,75.25,98,158,1,75.0,yuan
u4d28fec29b24,4,2,6,444,52,196.0,194.0,4,4,1.5,111.0,13.0,49.0,48.5,72,135,1,50.0,罗德岛制药
u25397e3e6f9c,4,2,6,449,61,208.0,201.0,4,4,1.5,112.25,15.25,52.0,50.25,100,120,1,50.0,臭臭一二
ucd9e616ebc3f,3,1,5,465,40,170.0,214.0,3,3,1.667,155.0,13.33,56.67,71.33,119,208,1,33.33,labb
uc28e327cb7b1,3,2,4,346,40,145.0,167.0,3,3,1.333,115.33,13.33,48.33,55.67,97,132,1,66.67,alley
ub29f2b557550,3,3,3,362,42,165.0,211.0,3,3,1.0,120.67,14.0,55.0,70.33,94,143,1,100.0,gambler
uc0956156417f,3,0,6,364,46,118.0,153.0,3,3,2.0,121.33,15.33,39.33,51.0,101,144,2,0.0,antares
u2cf5563922e6,3,0,6,480,35,180.0,246.0,3,3,2.0,160.0,11.67,60.0,82.0,114,203,2,0.0,文央仲未
uca2f9d0fac16,3,0,6,283,37,128.0,142.0,3,3,2.0,94.33,12.33,42.67,47.33,84,100,2,0.0,shallowmoon
uc9d4a4ee5a25,3,3,3,377,42,156.0,143.0,3,3,1.0,125.67,14.0,52.0,47.67,104,144,1,100.0,在梦中
u44a8dcd78102,3,2,4,312,38,126.0,145.0,3,3,1.333,104.0,12.67,42.0,48.33,93,118,1,66.67,no22
uc8df77fc7295,3,0,6,355,34,132.0,157.0,3,3,2.0,118.33,11.33,44.0,52.33,85,146,2,0.0,qierrrrrr
ub57923fffc8b,3,3,3,575,35,202.0,308.0,3,3,1.0,191.67,11.67,67.33,102.67,142,231,1,100.0,ghl631
u34a7691b3b5c,3,3,3,337,34,169.0,128.0,3,3,1.0,112.33,11.33,56.33,42.67,105,118,1,100.0,zst123
uc7027cd025dc,3,0,6,328,29,154.0,145.0,3,3,2.0,109.33,9.67,51.33,48.33,73,141,2,0.0,青鸾qwq
ub6834dcab150,3,2,4,459,42,131.0,193.0,3,3,1.333,153.0,14.0,43.67,64.33,122,189,1,66.67,益达
u40c6c9b58f42,3,2,4,484,40,152.0,238.0,3,3,1.333,161.33,13.33,50.67,79.33,116,215,1,66.67,yhhe
u3a15ccc63655,3,0,6,371,41,144.0,145.0,3,3,2.0,123.67,13.67,48.0,48.33,107,141,2,0.0,ying
uc5fd7fec2e36,3,1,5,383,39,171.0,142.0,3,3,1.667,127.67,13.0,57.0,47.33,104,151,1,33.33,xuedineniu
uc26149a6fd25,3,3,3,396,33,155.0,202.0,3,3,1.0,132.0,11.0,51.67,67.33,80,209,1,100.0,林羽
ub924b70c7391,3,1,5,591,35,196.0,219.0,3,3,1.667,197.0,11.67,65.33,73.0,121,335,1,33.33,takanashi
ubad6ae76be9b,3,3,3,479,36,170.0,262.0,3,3,1.0,159.67,12.0,56.67,87.33,112,195,1,100.0,biluosora
ub9fe8dcf9b1a,3,0,6,292,41,135.0,125.0,3,3,2.0,97.33,13.67,45.0,41.67,65,131,2,0.0,‌onlooker
u3f9e4d395362,3,3,3,395,34,143.0,131.0,3,3,1.0,131.67,11.33,47.67,43.67,93,170,1,100.0,zht
u31dcac4947a4,3,0,6,303,34,110.0,118.0,3,3,2.0,101.0,11.33,36.67,39.33,100,102,2,0.0,jiejie176635
u31b9a1310953,3,2,4,316,34,149.0,123.0,3,3,1.333,105.33,11.33,49.67,41.0,90,132,1,66.67,ted
u219a97d27a14,3,3,3,445,38,155.0,193.0,3,3,1.0,148.33,12.67,51.67,64.33,126,171,1,100.0,puxi33
85b635003e26,3,1,5,582,30,163.0,317.0,3,3,1.667,194.0,10.0,54.33,105.67,120,312,1,33.33,Gsherray
ufd68b8de4303,3,0,6,316,28,135.0,144.0,3,3,2.0,105.33,9.33,45.0,48.0,103,108,2,0.0,sjenka
ufd33cb2ec87a,3,3,3,396,40,149.0,161.0,3,3,1.0,132.0,13.33,49.67,53.67,113,146,1,100.0,sky
ufca3984c719f,3,2,4,502,27,206.0,202.0,3,3,1.333,167.33,9.0,68.67,67.33,125,223,1,66.67,赤王陵
212cd34a6345,3,2,4,388,33,149.0,193.0,3,3,1.333,129.33,11.0,49.67,64.33,129,130,1,66.67,17826818782
322ed467ae60,3,1,5,536,34,155.0,347.0,3,3,1.667,178.67,11.33,51.67,115.67,148,199,1,33.33,wanghaozhe
uf578d807dca2,3,1,5,309,38,107.0,122.0,3,3,1.667,103.0,12.67,35.67,40.67,81,119,1,33.33,wznb
uf572bad25885,3,2,4,398,44,156.0,211.0,3,3,1.333,132.67,14.67,52.0,70.33,76,193,1,66.67,pigeeyupi
uf173bb4ea3ce,3,2,4,490,33,191.0,257.0,3,3,1.333,163.33,11.0,63.67,85.67,72,241,1,66.67,暮光闪闪
uf15f76ed8e91,3,3,3,398,40,139.0,163.0,3,3,1.0,132.67,13.33,46.33,54.33,109,158,1,100.0,桶装企鹅
uef45d534bc1b,3,3,3,266,32,139.0,59.0,3,3,1.0,88.67,10.67,46.33,19.67,77,105,1,100.0,scz
5da6d9fad14d,3,2,4,280,32,136.0,86.0,3,3,1.333,93.33,10.67,45.33,28.67,77,119,1,66.67,rubyho
7e106fea0743,3,1,5,275,32,125.0,77.0,3,3,1.667,91.67,10.67,41.67,25.67,84,98,1,33.33,sofu
811ec3854e05,3,2,4,414,45,128.0,159.0,3,3,1.333,138.0,15.0,42.67,53.0,133,141,1,66.67,ex
ueda9ad11117f,3,3,3,448,31,143.0,211.0,3,3,1.0,149.33,10.33,47.67,70.33,116,182,1,100.0,ailin
ueb815ce9a6ad,3,1,5,226,25,130.0,93.0,3,3,1.667,75.33,8.33,43.33,31.0,29,106,1,33.33,洛潇
u215b7ee9562a,3,3,3,391,37,135.0,179.0,3,3,1.0,130.33,12.33,45.0,59.67,117,146,1,100.0,aaass12321
939d4e6eb0c1,3,2,4,387,29,158.0,174.0,3,3,1.333,129.0,9.67,52.67,58.0,126,133,1,66.67,dgxtony
ba5d78cee742,3,3,3,723,31,233.0,363.0,3,3,1.0,241.0,10.33,77.67,121.0,130,427,1,100.0,北川
ue599e75db90d,3,2,4,554,39,170.0,229.0,3,3,1.333,184.67,13.0,56.67,76.33,162,211,1,66.67,宁凡心
dc9649334c9e,3,3,3,386,40,180.0,142.0,3,3,1.0,128.67,13.33,60.0,47.33,94,165,1,100.0,painkillee
ue0f372be4ce7,3,3,3,369,38,131.0,144.0,3,3,1.0,123.0,12.67,43.67,48.0,100,137,1,100.0,myjjjjj
ude9a78d4dfe8,3,3,3,473,37,127.0,229.0,3,3,1.0,157.67,12.33,42.33,76.33,100,208,1,100.0,moe
fce7b3662ea0,3,2,4,456,28,192.0,189.0,3,3,1.333,152.0,9.33,64.0,63.0,99,205,1,66.67,stanley
ud8d82a9be9fa,3,2,4,443,28,145.0,207.0,3,3,1.333,147.67,9.33,48.33,69.0,124,160,1,66.67,美味假肢
u1504829f2660,3,3,3,328,34,133.0,143.0,3,3,1.0,109.33,11.33,44.33,47.67,100,119,1,100.0,群星
u17b801cc5d7f,3,1,5,370,36,146.0,134.0,3,3,1.667,123.33,12.0,48.67,44.67,113,139,1,33.33,大剑虾
ud2f4fade62f9,3,1,5,327,42,147.0,140.0,3,3,1.667,109.0,14.0,49.0,46.67,96,133,1,33.33,cyx
u47a6827e6122,3,3,3,323,34,144.0,164.0,3,3,1.0,107.67,11.33,48.0,54.67,77,138,1,100.0,jeff
u1c44d966862f,3,0,6,339,39,127.0,131.0,3,3,2.0,113.0,13.0,42.33,43.67,81,144,2,0.0,err
ud0e4c6fe76c9,3,2,4,517,57,173.0,243.0,3,3,1.333,172.33,19.0,57.67,81.0,101,290,1,66.67,二十禾
ud2194feef3e1,3,2,4,443,33,132.0,172.0,3,3,1.333,147.67,11.0,44.0,57.33,94,182,1,66.67,yimingx
11e3740ec2de,3,1,5,410,28,163.0,210.0,3,3,1.667,136.67,9.33,54.33,70.0,73,232,1,33.33,a00sd52
u482a64040b6a,3,2,4,358,28,198.0,142.0,3,3,1.333,119.33,9.33,66.0,47.33,93,143,1,66.67,yuqi
u97a501d14307,3,3,3,417,45,187.0,136.0,3,3,1.0,139.0,15.0,62.33,45.33,128,148,1,100.0,火星原住民
u8ac7921dd8f0,3,3,3,464,39,160.0,269.0,3,3,1.0,154.67,13.0,53.33,89.67,136,185,1,100.0,kk
u709ceed699af,3,3,3,484,41,140.0,195.0,3,3,1.0,161.33,13.67,46.67,65.0,147,174,1,100.0,lds
u568efa927ea3,3,1,5,358,39,137.0,157.0,3,3,1.667,119.33,13.0,45.67,52.33,95,152,1,33.33,sking1234
u5bef1faa1dca,3,2,4,545,41,144.0,272.0,3,3,1.333,181.67,13.67,48.0,90.67,136,205,1,66.67,kelvin
ua399523c46a8,3,2,4,361,40,145.0,141.0,3,3,1.333,120.33,13.33,48.33,47.0,110,134,1,66.67,frankzhou
u5fe97af5fdf2,3,2,4,402,35,152.0,143.0,3,3,1.333,134.0,11.67,50.67,47.67,110,151,1,66.67,杉菜一汤
u64c0f98e4ec0,3,3,3,392,36,172.0,147.0,3,3,1.0,130.67,12.0,57.33,49.0,84,183,1,100.0,zc
u8bc5e665706e,3,1,5,310,28,115.0,152.0,3,3,1.667,103.33,9.33,38.33,50.67,74,129,1,33.33,拾光
u7cea63e79eac,3,2,4,364,42,150.0,180.0,3,3,1.333,121.33,14.0,50.0,60.0,104,150,1,66.67,冬洋·wu
u8fdfa4dc44f6,3,0,6,271,34,119.0,133.0,3,3,2.0,90.33,11.33,39.67,44.33,79,96,2,0.0,xjh
u65fcd0f41264,3,1,5,340,30,152.0,172.0,3,3,1.667,113.33,10.0,50.67,57.33,62,167,1,33.33,jymiao
u684fc29aa651,3,2,4,480,41,194.0,180.0,3,3,1.333,160.0,13.67,64.67,60.0,144,190,1,66.67,wx0526
u7c55cddbc715,3,1,5,308,35,151.0,132.0,3,3,1.667,102.67,11.67,50.33,44.0,96,115,1,33.33,mjq2025
u8e183f03c372,3,2,4,364,39,146.0,112.0,3,3,1.333,121.33,13.0,48.67,37.33,110,135,1,66.67,yeeziiii
u7b37b0e4f6aa,3,1,5,298,39,119.0,130.0,3,3,1.667,99.33,13.0,39.67,43.33,80,121,1,33.33,leemoon
u6cb309dc8a64,3,1,5,352,40,135.0,117.0,3,3,1.667,117.33,13.33,45.0,39.0,111,123,1,33.33,jasmine
u9bcba254132d,3,1,5,340,43,142.0,143.0,3,3,1.667,113.33,14.33,47.33,47.67,103,130,1,33.33,xjj
u8a71584ca66e,3,0,6,229,22,128.0,72.0,3,3,2.0,76.33,7.33,42.67,24.0,58,96,2,0.0,尘曦
u90fbbf437f1f,3,1,5,406,48,137.0,185.0,3,3,1.667,135.33,16.0,45.67,61.67,116,168,1,33.33,云翼想
uab872d8552a2,3,3,3,235,28,143.0,42.0,3,3,1.0,78.33,9.33,47.67,14.0,77,79,1,100.0,kouki531
u51e773e1c2a6,3,3,3,367,22,178.0,152.0,3,3,1.0,122.33,7.33,59.33,50.67,103,132,1,100.0,tmr
u7ea54fe88f66,3,3,3,424,34,135.0,162.0,3,3,1.0,141.33,11.33,45.0,54.0,127,152,1,100.0,cs1867
u7db40bf4ac20,3,1,5,267,32,109.0,62.0,3,3,1.667,89.0,10.67,36.33,20.67,73,114,1,33.33,shawnxx
u4ec2bbedfc8d,3,1,5,312,25,138.0,122.0,3,3,1.667,104.0,8.33,46.0,40.67,69,147,1,33.33,方方丸
u509cc5804ecd,3,2,4,424,37,154.0,152.0,3,3,1.333,141.33,12.33,51.33,50.67,122,168,1,66.67,硕脑
u7955822c4ac2,3,1,5,256,33,126.0,89.0,3,3,1.667,85.33,11.0,42.0,29.67,74,103,1,33.33,珍惜氧化钙
u90634e668ca3,2,2,2,207,19,80.0,109.0,2,2,1.0,103.5,9.5,40.0,54.5,93,114,1,100.0,dzl05
bc14beaf52a2,2,0,4,228,24,92.0,94.0,2,2,2.0,114.0,12.0,46.0,47.0,109,119,2,0.0,ywl
ue8c70a305491,2,2,2,337,25,104.0,192.0,2,2,1.0,168.5,12.5,52.0,96.0,158,179,1,100.0,阿离
e915ea918f7f,2,1,3,273,24,80.0,119.0,2,2,1.5,136.5,12.0,40.0,59.5,117,156,1,50.0,llllllll
ue04625a9f7f6,2,2,2,217,21,99.0,93.0,2,2,1.0,108.5,10.5,49.5,46.5,101,116,1,100.0,litianping
9266bb9ce690,2,0,4,276,26,110.0,146.0,2,2,2.0,138.0,13.0,55.0,73.0,134,142,2,0.0,琥珀
