combination,total_games,wins,avg_position,avg_score,total_weighted,count_weighted,weighted_avg_score,win_rate,cn_name_plot
Point Luna + 🌸Shinra Tech🌸,11,2,2.6363636363636362,79.9090909090909,29.0,11,2.5714285714285716,18.18,Point Luna + 🌸樱花电🌸
Celestic (breakthrough) + 🌸双轨跃迁🌸,11,3,2.6363636363636362,73.0,29.0,11,2.5714285714285716,27.27,Celestic (breakthrough) + 🌸双轨跃迁🌸
Palladin Shipping + UNMI (breakthrough),11,1,2.6363636363636362,68.72727272727273,29.0,11,2.5714285714285716,9.09,Palladin Shipping + UNMI (breakthrough)
Tycho Magnetics + 🌸Shinra Tech🌸,51,10,2.588235294117647,86.58823529411765,132.0,51,2.5737704918032787,19.61,第谷磁力 + 🌸樱花电🌸
Celestic (breakthrough) + Point Luna,16,1,2.625,89.25,42.0,16,2.576923076923077,6.25,Celestic (breakthrough) + Point Luna
Interplanetary Cinematics (breakthrough) + 🌸Ark Nova🌸,16,4,2.625,74.4375,42.0,16,2.576923076923077,25.0,Interplanetary Cinematics (breakthrough) + 🌸方舟动物园🌸
Celestic (breakthrough) + Hecate Speditions,16,3,2.625,83.625,42.0,16,2.576923076923077,18.75,Celestic (breakthrough) + 赫卡忒探险队
🌸StarlinkDrifter🌸 + 🌸Weyland Yutani🌸,21,5,2.619047619047619,99.61904761904762,55.0,21,2.5806451612903225,23.81,🌸星链漂流者🌸 + 🌸韦兰德-尤坦尼集团🌸
Aurorai + Midas,14,6,2.642857142857143,36.57142857142857,37.0,14,2.5833333333333335,42.86,Aurorai + Midas
Terralabs Research (breakthrough) + 🌸Tyrell🌸,14,3,2.642857142857143,84.0,37.0,14,2.5833333333333335,21.43,Terralabs Research (breakthrough) + 🌸泰瑞尔公司🌸
Point Luna + Viron (breakthrough),24,9,2.625,103.25,63.0,24,2.588235294117647,37.5,Point Luna + Viron (breakthrough)
🌸Mining Corp🌸 + 🌸Scolex Industries🌸,22,3,2.6363636363636362,81.95454545454545,58.0,22,2.59375,13.64,🌸钢铁精炼🌸 + 🌸星核工业🌸
🌸SolarPlant🌸 + 🌸双轨跃迁🌸,22,4,2.6363636363636362,88.5,58.0,22,2.59375,18.18,🌸太阳能公司🌸 + 🌸双轨跃迁🌸
Collegium Copernicus + Poseidon,10,2,2.7,72.4,27.0,10,2.6,20.0,哥白尼学院 + Poseidon
🌸EliteTech🌸 + 🌸双轨跃迁🌸,10,1,2.7,78.4,27.0,10,2.6,10.0,🌸精英回馈🌸 + 🌸双轨跃迁🌸
Mining guild (breakthrough) + 🌸Ark Nova🌸,15,2,2.6666666666666665,86.46666666666667,40.0,15,2.6,13.33,Mining guild (breakthrough) + 🌸方舟动物园🌸
Inventrix (breakthrough) + Vitor,15,3,2.6666666666666665,78.46666666666667,40.0,15,2.6,20.0,Inventrix (breakthrough) + Vitor
Teractor (breakthrough) + 🌸StarlinkDrifter🌸,15,4,2.6666666666666665,103.46666666666667,40.0,15,2.6,26.67,Teractor (breakthrough) + 🌸星链漂流者🌸
Arcadian Communities (breakthrough) + 🌸Mining Corp🌸,33,6,2.6363636363636362,74.78787878787878,87.0,33,2.604651162790698,18.18,Arcadian Communities (breakthrough) + 🌸钢铁精炼🌸
Valley Trust (breakthrough) + 🌸Weyland Yutani🌸,66,13,2.621212121212121,84.0909090909091,173.0,66,2.6052631578947367,19.7,Valley Trust (breakthrough) + 🌸韦兰德-尤坦尼集团🌸
Aridor + Poseidon,18,5,2.6666666666666665,97.72222222222223,48.0,18,2.607142857142857,27.78,Aridor + Poseidon
🌸Shinra Tech🌸 + 🌸StarlinkDrifter🌸,13,2,2.6923076923076925,83.3076923076923,35.0,13,2.608695652173913,15.38,🌸樱花电🌸 + 🌸星链漂流者🌸
Point Luna + 🌸Tyrell🌸,13,4,2.6923076923076925,91.38461538461539,35.0,13,2.608695652173913,30.77,Point Luna + 🌸泰瑞尔公司🌸
Point Luna + 🌸Integrated Microorganisms🌸,29,6,2.6551724137931036,109.82758620689656,77.0,29,2.6153846153846154,20.69,Point Luna + 🌸微生物星尘🌸
Inventrix (breakthrough) + Tycho Magnetics,16,3,2.6875,99.0625,43.0,16,2.6153846153846154,18.75,Inventrix (breakthrough) + 第谷磁力
🌸Integrated Microorganisms🌸 + 🌸Tyrell🌸,16,5,2.6875,90.3125,43.0,16,2.6153846153846154,31.25,🌸微生物星尘🌸 + 🌸泰瑞尔公司🌸
🌸Shinra Tech🌸 + 🌸Weyland Yutani🌸,24,4,2.6666666666666665,80.79166666666667,64.0,24,2.6176470588235294,16.67,🌸樱花电🌸 + 🌸韦兰德-尤坦尼集团🌸
Point Luna + Poseidon,24,6,2.6666666666666665,86.33333333333333,64.0,24,2.6176470588235294,25.0,Point Luna + Poseidon
Midas + Polaris,24,4,2.6666666666666665,66.04166666666667,64.0,24,2.6176470588235294,16.67,Midas + 北极星
Luna Chain + 🌸Weyland Yutani🌸,11,2,2.727272727272727,83.63636363636364,30.0,11,2.619047619047619,18.18,连月 + 🌸韦兰德-尤坦尼集团🌸
Teractor (breakthrough) + 🌸Energy Saving Ecology🌸,11,3,2.727272727272727,70.0909090909091,30.0,11,2.619047619047619,27.27,Teractor (breakthrough) + 🌸节能生态🌸
Inventrix (breakthrough) + 🌸Integrated Microorganisms🌸,11,2,2.727272727272727,84.0,30.0,11,2.619047619047619,18.18,Inventrix (breakthrough) + 🌸微生物星尘🌸
Ambient + Helion (breakthrough),22,3,2.6818181818181817,75.22727272727273,59.0,22,2.625,13.64, + Helion (breakthrough)
🌸Shinra Tech🌸 + 🌸双轨跃迁🌸,14,1,2.7142857142857144,68.64285714285714,38.0,14,2.625,7.14,🌸樱花电🌸 + 🌸双轨跃迁🌸
Prism + 🌸Weyland Yutani🌸,30,5,2.6666666666666665,88.0,80.0,30,2.625,16.67,棱镜光谱研究室 + 🌸韦兰德-尤坦尼集团🌸
United Nations Mission One + Void,17,4,2.7058823529411766,36.8235294117647,46.0,17,2.6296296296296298,23.53,United Nations Mission One + Void
Labour Union + PolderTECH Dutch,20,2,2.7,34.0,54.0,20,2.6333333333333333,10.0,Labour Union + 荷兰圩田科技
🌸Integrated Microorganisms🌸 + 🌸Prowler🌸,12,1,2.75,84.0,33.0,12,2.6363636363636362,8.33,🌸微生物星尘🌸 + 🌸徘徊者🌸
Interplanetary Cinematics (breakthrough) + Viron (breakthrough),12,3,2.75,83.5,33.0,12,2.6363636363636362,25.0,Interplanetary Cinematics (breakthrough) + Viron (breakthrough)
Splice (breakthrough) + 🌸Mining Corp🌸,12,1,2.75,79.75,33.0,12,2.6363636363636362,8.33,Splice (breakthrough) + 🌸钢铁精炼🌸
Polaris + 🌸Scolex Industries🌸,12,1,2.75,67.33333333333333,33.0,12,2.6363636363636362,8.33,北极星 + 🌸星核工业🌸
Collegium Copernicus + Point Luna,15,3,2.7333333333333334,126.0,41.0,15,2.64,20.0,哥白尼学院 + Point Luna
Vitor + 🌸Tyrell🌸,21,3,2.7142857142857144,77.28571428571429,57.0,21,2.6451612903225805,14.29,Vitor + 🌸泰瑞尔公司🌸
Pobolog (breakthrough) + 🌸Weyland Yutani🌸,24,4,2.7083333333333335,73.41666666666667,65.0,24,2.6470588235294117,16.67,Pobolog (breakthrough) + 🌸韦兰德-尤坦尼集团🌸
Point Luna + 雩喵科学探测器,47,11,2.6808510638297873,84.0,126.0,47,2.6491228070175437,23.4,Point Luna + 雩喵科学探测器
Collegium Copernicus + Inventrix (breakthrough),10,2,2.8,81.7,28.0,10,2.65,20.0,哥白尼学院 + Inventrix (breakthrough)
雩喵科学探测器 + 🌸StarlinkDrifter🌸,10,2,2.8,77.9,28.0,10,2.65,20.0,雩喵科学探测器 + 🌸星链漂流者🌸
🌸Ark Nova🌸 + 🌸Tyrell🌸,10,3,2.8,93.8,28.0,10,2.65,30.0,🌸方舟动物园🌸 + 🌸泰瑞尔公司🌸
Terralabs Research (breakthrough) + 🌸EliteTech🌸,10,2,2.8,76.6,28.0,10,2.65,20.0,Terralabs Research (breakthrough) + 🌸精英回馈🌸
Pharmacy Union + 🌸Weyland Yutani🌸,13,1,2.769230769230769,86.15384615384616,36.0,13,2.652173913043478,7.69,制药联盟 + 🌸韦兰德-尤坦尼集团🌸
Sagitta Frontier Services + Viron (breakthrough),13,3,2.769230769230769,78.07692307692308,36.0,13,2.652173913043478,23.08,Sagitta Frontier Services + Viron (breakthrough)
🌸EliteTech🌸 + 🌸Weyland Yutani🌸,48,13,2.6875,86.0,129.0,48,2.6551724137931036,27.08,🌸精英回馈🌸 + 🌸韦兰德-尤坦尼集团🌸
Poseidon + 🌸双轨跃迁🌸,25,3,2.72,73.24,68.0,25,2.657142857142857,12.0,Poseidon + 🌸双轨跃迁🌸
Interplanetary Cinematics (breakthrough) + 🌸Green Ring🌸,11,1,2.8181818181818183,71.72727272727273,31.0,11,2.6666666666666665,9.09,Interplanetary Cinematics (breakthrough) + 🌸绿环🌸
Inventrix (breakthrough) + 🌸EliteTech🌸,11,1,2.8181818181818183,71.72727272727273,31.0,11,2.6666666666666665,9.09,Inventrix (breakthrough) + 🌸精英回馈🌸
Helion (breakthrough) + StormCraft Incorporated (breakthrough),14,1,2.7857142857142856,75.07142857142857,39.0,14,2.6666666666666665,7.14,Helion (breakthrough) + StormCraft Incorporated (breakthrough)
Valley Trust (breakthrough) + 🌸Ark Nova🌸,11,1,2.8181818181818183,73.36363636363636,31.0,11,2.6666666666666665,9.09,Valley Trust (breakthrough) + 🌸方舟动物园🌸
🌸Scolex Industries🌸 + 🌸双轨跃迁🌸,11,3,2.8181818181818183,98.63636363636364,31.0,11,2.6666666666666665,27.27,🌸星核工业🌸 + 🌸双轨跃迁🌸
Aurorai + Void,14,3,2.7857142857142856,39.0,39.0,14,2.6666666666666665,21.43,Aurorai + Void
🌸Integrated Microorganisms🌸 + 🌸Weyland Yutani🌸,24,3,2.75,71.95833333333333,66.0,24,2.676470588235294,12.5,🌸微生物星尘🌸 + 🌸韦兰德-尤坦尼集团🌸
雩喵科学探测器 + 🌸Tyrell🌸,24,6,2.75,97.04166666666667,66.0,24,2.676470588235294,25.0,雩喵科学探测器 + 🌸泰瑞尔公司🌸
Terralabs Research (breakthrough) + 🌸Weyland Yutani🌸,15,2,2.8,72.66666666666667,42.0,15,2.68,13.33,Terralabs Research (breakthrough) + 🌸韦兰德-尤坦尼集团🌸
Lakefront Resorts + 🌸Energy Saving Ecology🌸,12,1,2.8333333333333335,66.08333333333333,34.0,12,2.6818181818181817,8.33,湖畔度假区 + 🌸节能生态🌸
Incite Ender + Valley Trust (breakthrough),12,2,2.8333333333333335,85.16666666666667,34.0,12,2.6818181818181817,16.67,Incite Ender + Valley Trust (breakthrough)
Pobolog (breakthrough) + 🌸PoliticalReform🌸,34,8,2.735294117647059,73.29411764705883,93.0,34,2.6818181818181817,23.53,Pobolog (breakthrough) + 🌸制度改革🌸
Prism + 🌸EliteTech🌸,22,6,2.772727272727273,78.86363636363636,61.0,22,2.6875,27.27,棱镜光谱研究室 + 🌸精英回馈🌸
雩喵科学探测器 + 🌸Shinra Tech🌸,16,3,2.8125,87.3125,45.0,16,2.6923076923076925,18.75,雩喵科学探测器 + 🌸樱花电🌸
雩喵科学探测器 + 🌸EliteTech🌸,26,5,2.769230769230769,73.42307692307692,72.0,26,2.6944444444444446,19.23,雩喵科学探测器 + 🌸精英回馈🌸
🌸EliteTech🌸 + 🌸Green Ring🌸,13,2,2.8461538461538463,70.3076923076923,37.0,13,2.6956521739130435,15.38,🌸精英回馈🌸 + 🌸绿环🌸
Poseidon + 雩喵科学探测器,10,1,2.9,70.6,29.0,10,2.7,10.0,Poseidon + 雩喵科学探测器
Manutech + Valley Trust (breakthrough),10,1,2.9,72.6,29.0,10,2.7,10.0,Manutech + Valley Trust (breakthrough)
Factorum (breakthrough) + Valley Trust (breakthrough),10,1,2.9,89.6,29.0,10,2.7,10.0,Factorum (breakthrough) + Valley Trust (breakthrough)
Poseidon + 🌸Weyland Yutani🌸,21,4,2.8095238095238093,76.80952380952381,59.0,21,2.7096774193548385,19.05,Poseidon + 🌸韦兰德-尤坦尼集团🌸
Saturn Systems + Vitor,11,2,2.909090909090909,86.27272727272727,32.0,11,2.7142857142857144,18.18,Saturn Systems + Vitor
Poseidon + 🌸Scolex Industries🌸,15,1,2.8666666666666667,70.93333333333334,43.0,15,2.72,6.67,Poseidon + 🌸星核工业🌸
StormCraft Incorporated (breakthrough) + 🌸EliteTech🌸,12,2,2.9166666666666665,84.66666666666667,35.0,12,2.727272727272727,16.67,StormCraft Incorporated (breakthrough) + 🌸精英回馈🌸
🌸Integrated Microorganisms🌸 + 🌸StarlinkDrifter🌸,20,3,2.85,67.45,57.0,20,2.7333333333333334,15.0,🌸微生物星尘🌸 + 🌸星链漂流者🌸
Spire + Terralabs Research (breakthrough),13,0,2.923076923076923,60.23076923076923,38.0,13,2.739130434782609,0.0,Spire + Terralabs Research (breakthrough)
雩喵科学探测器 + 🌸Mining Corp🌸,29,5,2.8275862068965516,81.62068965517241,82.0,29,2.7435897435897436,17.24,雩喵科学探测器 + 🌸钢铁精炼🌸
Teractor (breakthrough) + 雩喵科学探测器,33,6,2.8181818181818183,79.06060606060606,93.0,33,2.744186046511628,18.18,Teractor (breakthrough) + 雩喵科学探测器
Teractor (breakthrough) + Viron (breakthrough),18,4,2.888888888888889,81.94444444444444,52.0,18,2.75,22.22,Teractor (breakthrough) + Viron (breakthrough)
StormCraft Incorporated (breakthrough) + Valley Trust (breakthrough),11,1,3.0,88.0909090909091,33.0,11,2.761904761904762,9.09,StormCraft Incorporated (breakthrough) + Valley Trust (breakthrough)
Terralabs Research (breakthrough) + Valley Trust (breakthrough),16,3,2.9375,80.125,47.0,16,2.769230769230769,18.75,Terralabs Research (breakthrough) + Valley Trust (breakthrough)
雩喵科学探测器 + 🌸Ark Nova🌸,21,4,2.9047619047619047,79.0,61.0,21,2.774193548387097,19.05,雩喵科学探测器 + 🌸方舟动物园🌸
Teractor (breakthrough) + 🌸Weyland Yutani🌸,18,3,2.9444444444444446,74.55555555555556,53.0,18,2.7857142857142856,16.67,Teractor (breakthrough) + 🌸韦兰德-尤坦尼集团🌸
🌸Ark Nova🌸 + 🌸Weyland Yutani🌸,14,3,3.0,72.21428571428571,42.0,14,2.7916666666666665,21.43,🌸方舟动物园🌸 + 🌸韦兰德-尤坦尼集团🌸
Incite Ender + 🌸Weyland Yutani🌸,19,4,2.9473684210526314,75.52631578947368,56.0,19,2.793103448275862,21.05,Incite Ender + 🌸韦兰德-尤坦尼集团🌸
Playwrights + 🌸Shinra Tech🌸,40,11,2.875,75.425,115.0,40,2.8,27.5,Playwrights + 🌸樱花电🌸
Valley Trust (breakthrough) + 🌸SolarPlant🌸,16,2,3.0,67.5,48.0,16,2.8076923076923075,12.5,Valley Trust (breakthrough) + 🌸太阳能公司🌸
Luna Chain + Prism,17,2,3.0,80.52941176470588,51.0,17,2.814814814814815,11.76,连月 + 棱镜光谱研究室
雩喵科学探测器 + 🌸Scolex Industries🌸,18,1,3.0,72.38888888888889,54.0,18,2.8214285714285716,5.56,雩喵科学探测器 + 🌸星核工业🌸
Playwrights + 🌸SolarPlant🌸,10,1,3.2,57.6,32.0,10,2.85,10.0,Playwrights + 🌸太阳能公司🌸
Hecate Speditions + Pobolog (breakthrough),10,0,3.2,69.2,32.0,10,2.85,0.0,赫卡忒探险队 + Pobolog (breakthrough)
🌸EliteTech🌸 + 🌸StarlinkDrifter🌸,32,3,2.96875,73.6875,95.0,32,2.857142857142857,9.38,🌸精英回馈🌸 + 🌸星链漂流者🌸
Celestic (breakthrough) + Tycho Magnetics,13,0,3.1538461538461537,70.61538461538461,41.0,13,2.869565217391304,0.0,Celestic (breakthrough) + 第谷磁力
Factorum (breakthrough) + 🌸Ark Nova🌸,21,3,3.0476190476190474,72.23809523809524,64.0,21,2.870967741935484,14.29,Factorum (breakthrough) + 🌸方舟动物园🌸
Point Luna + 🌸StarlinkDrifter🌸,25,6,3.04,75.64,76.0,25,2.8857142857142857,24.0,Point Luna + 🌸星链漂流者🌸
Midas + Soylent Seedling Systems,21,3,3.0952380952380953,39.0,65.0,21,2.903225806451613,14.29,Midas + 索伦特幼苗系统
Midas + Void,22,4,3.1818181818181817,39.22727272727273,70.0,22,2.96875,18.18,Midas + Void
Midas + United Nations Mission One,25,2,3.48,42.2,87.0,25,3.2,8.0,Midas + United Nations Mission One
Labour Union + Midas,18,0,3.6666666666666665,29.88888888888889,66.0,18,3.25,0.0,Labour Union + Midas
