card_name,total_games,wins,avg_position,avg_score,total_weighted,count_weighted,avg_resources,weighted_avg_score,win_rate,cn_name,cn_name_plot
GHG Import From Venus,353,221,1.3739376770538243,202.3342776203966,485.0,353,0.0,1.3838120104438643,62.61,从金星导入温室气体,从金星导入温室气体
Supermarkets,345,216,1.373913043478261,212.8,474.0,345,0.0,1.384,62.61,超市,超市
Venusian Insects,675,419,1.3792592592592592,193.29037037037037,931.0,675,14.688888888888888,1.3843971631205674,62.07,金星昆虫,金星昆虫
Icy Impactors,113,73,1.3539823008849559,238.01769911504425,153.0,113,0.36283185840707965,1.3846153846153846,64.6,冰体撞击器,冰体撞击器
AI Central,716,444,1.3798882681564246,189.39944134078212,988.0,716,0.0,1.3847184986595173,62.01,人工智能核心,人工智能核心
Geological Expedition,378,236,1.3756613756613756,202.85185185185185,520.0,378,0.0,1.3848039215686274,62.43,地质探险,地质探险
Ishtar Expedition,666,413,1.37987987987988,191.3108108108108,919.0,666,0.0,1.3850574712643677,62.01,伊什塔尔远征,伊什塔尔远征
Grass,458,285,1.3777292576419213,191.40174672489084,631.0,458,0.0,1.3852459016393444,62.23,草,草
Giant Ice Asteroid,419,261,1.3770883054892602,181.39618138424822,577.0,419,0.0,1.3853006681514477,62.29,巨冰行星,巨冰行星
Venusian Animals,707,438,1.3804809052333804,197.2065063649222,976.0,707,16.97736916548798,1.3853459972862958,61.95,金星动物,金星动物
Jupiter Floating Station,538,334,1.379182156133829,195.08736059479554,742.0,538,1.9646840148698885,1.3855633802816902,62.08,木星浮动站,木星浮动站
Ocean Farm,320,200,1.375,206.890625,440.0,320,0.0,1.3857142857142857,62.5,海洋农场,海洋农场
Museum of Early Colonisation,237,149,1.371308016877637,217.957805907173,325.0,237,0.0,1.3857677902621723,62.87,殖民博物馆,殖民博物馆
Botanical Experience,281,176,1.3736654804270463,205.94661921708186,386.0,281,0.9608540925266904,1.3858520900321543,62.63,植物专业知识,植物专业知识
Penguins,496,308,1.3790322580645162,193.2540322580645,684.0,496,3.4596774193548385,1.3859315589353611,62.1,企鹅,企鹅
Trees,405,252,1.3777777777777778,197.89135802469136,558.0,405,0.0,1.3862068965517242,62.22,树,树
GMO Contract,190,120,1.368421052631579,174.93157894736842,260.0,190,0.0,1.3863636363636365,63.16,转基因生物合约,转基因生物合约
Algae,422,262,1.3791469194312795,183.74644549763033,582.0,422,0.0,1.3871681415929205,62.09,海藻,海藻
Controlled Bloom,383,238,1.3785900783289817,189.61879895561358,528.0,383,0.0,1.387409200968523,62.14,爆破控制,爆破控制
Mining Expedition,272,170,1.375,189.62132352941177,374.0,272,0.0,1.3874172185430464,62.5,矿业探险,矿业探险
Robotic Workforce,530,328,1.381132075471698,200.41698113207548,732.0,530,0.0,1.3875,61.89,机器人大军,机器人大军
Gene Repair,610,377,1.381967213114754,194.3655737704918,843.0,610,0.0,1.3875,61.8,基因修复,基因修复
Comet for Venus,455,282,1.3802197802197802,189.26813186813186,628.0,455,0.0,1.3876288659793814,61.98,飞向金星的彗星,飞向金星的彗星
Earth Office,651,402,1.3824884792626728,183.23963133640552,900.0,651,0.0,1.3876651982378854,61.75,地球办公室,地球办公室
Callisto Penal Mines,509,315,1.381139489194499,202.85265225933202,703.0,509,0.0,1.3877551020408163,61.89,木卫四开采法,木卫四开采法
Venus University,578,357,1.3823529411764706,198.46193771626298,799.0,578,0.0,1.388157894736842,61.76,金星大学,金星大学
Outdoor Sports,359,223,1.3788300835654597,208.64066852367688,495.0,359,0.0,1.3881748071979434,62.12,户外运动,户外运动
Cultivation of Venus,374,232,1.3796791443850267,201.9385026737968,516.0,374,0.0,1.3886138613861385,62.03,金星育种,金星育种
Space Debris Cleaning Operation,446,276,1.3811659192825112,191.6726457399103,616.0,446,0.0,1.388655462184874,61.88,太空垃圾清理,太空垃圾清理
Kelp Farming,464,287,1.3814655172413792,193.22629310344828,641.0,464,0.0,1.388663967611336,61.85,养殖海藻,养殖海藻
Diversity Support,289,180,1.3771626297577855,223.7681660899654,398.0,289,0.0,1.3887147335423198,62.28,多样性扶持,多样性扶持
Viral Enhancers,739,455,1.3843031123139378,181.43301759133965,1023.0,739,0.0,1.388816644993498,61.57,病毒增强,病毒增强
Red Tourism Wave,114,73,1.3596491228070176,162.78070175438597,155.0,114,0.0,1.3888888888888888,64.04,红色旅游风潮,红色旅游风潮
Prefabrication of Human Habitats,258,161,1.375968992248062,209.45736434108528,355.0,258,0.0,1.3888888888888888,62.4,房屋预制,房屋预制
Trantor,551,340,1.382940108892922,188.72776769509983,762.0,551,0.0,1.3889845094664373,61.71,川陀,川陀
Lunar Mining,533,329,1.3827392120075046,190.19136960600375,737.0,533,0.0,1.38898756660746,61.73,月球挖掘,月球挖掘
Lichen,335,208,1.3791044776119403,208.97014925373134,462.0,335,0.0,1.389041095890411,62.09,青苔,青苔
Rich Deposits,209,131,1.3732057416267942,205.85167464114832,287.0,209,0.0,1.389121338912134,62.68,丰富矿藏,丰富矿藏
Cartel,620,382,1.3838709677419354,192.33225806451614,858.0,620,0.0,1.3892307692307693,61.61,同业联盟,同业联盟
Copernicus Solar Arrays,119,76,1.361344537815126,204.6218487394958,162.0,119,0.0,1.389261744966443,63.87,哥白尼太阳能电池,哥白尼太阳能电池
Cloud Tourism,653,402,1.3843797856049005,190.37212863705972,904.0,653,6.35375191424196,1.389458272327965,61.56,云端旅游,云端旅游
Corona Extractor,573,353,1.3839441535776615,194.11692844677137,793.0,573,0.0,1.3897180762852404,61.61,日冕提取器,日冕提取器
Corroder Suits,596,367,1.3842281879194631,189.41778523489933,825.0,596,0.0,1.389776357827476,61.58,防护服,防护服
Advanced Power Grid,306,190,1.3790849673202614,205.0718954248366,422.0,306,0.0,1.3898809523809523,62.09,电网改进,电网改进
Convoy From Europa,570,351,1.3842105263157896,186.5298245614035,789.0,570,0.0,1.39,61.58,木卫二护航队,木卫二护航队
Small Asteroid,467,288,1.3832976445396146,179.31477516059957,646.0,467,0.0,1.3903420523138832,61.67,小型小行星,小型小行星
Huygens Observatory,426,263,1.3826291079812207,196.27230046948358,589.0,426,0.0,1.3903508771929824,61.74,惠更斯天文台,惠更斯天文台
Community Services,249,155,1.3775100401606426,227.70281124497993,343.0,249,0.0,1.3906810035842294,62.25,社区服务,社区服务
Io Sulphur Research,679,417,1.385861561119293,189.93519882179675,941.0,679,0.0,1.3906911142454161,61.41,木卫一的硫磺研究,木卫一的硫磺研究
Interplanetary Alliance,597,367,1.3852596314907872,197.34338358458962,827.0,597,0.0,1.390749601275917,61.47,星际联邦,星际联邦
Rover Construction,593,364,1.3861720067453627,188.20741989881955,822.0,593,0.0,1.391653290529695,61.38,漫游者建设,漫游者建设
Rad-chem Factory,427,263,1.3840749414519906,202.24355971896955,591.0,427,0.0,1.3916849015317287,61.59,辐射化学工厂,辐射化学工厂
Small Animals,335,207,1.382089552238806,210.66567164179105,463.0,335,2.719402985074627,1.3917808219178083,61.79,小动物,小动物
Topsoil Contract,751,460,1.3874833555259654,182.0093209054594,1042.0,751,0.0,1.3918053777208708,61.25,表土合约,表土合约
Terraforming Control Station,511,314,1.385518590998043,190.65753424657535,708.0,511,0.0,1.3918669131238448,61.45,改造控制站,改造控制站
Tosche Station (IV),118,75,1.3644067796610169,226.35593220338984,161.0,118,0.0,1.3918918918918919,63.56,Tosche Station (IV),Tosche Station (IV)
Virus,470,289,1.3851063829787233,186.62553191489363,651.0,470,0.0,1.392,61.49,病毒,病毒
Invention Contest,699,428,1.3876967095851216,182.88841201716738,970.0,699,0.0,1.392318244170096,61.23,发明竞争,发明竞争
Heather,439,270,1.3849658314350797,186.24145785876993,608.0,439,0.0,1.392324093816631,61.5,帚石楠,帚石楠
Dusk Laser Mining,681,417,1.3876651982378854,186.06167400881057,945.0,681,0.0,1.3924050632911393,61.23,黄昏激光矿业,黄昏激光矿业
Decomposers,663,406,1.38763197586727,190.31221719457014,920.0,663,18.947209653092006,1.3924963924963925,61.24,分解者,分解者
Stratopolis,375,231,1.384,212.19733333333335,519.0,375,4.490666666666667,1.3925925925925926,61.6,凌云之城,凌云之城
Tropical Resort,324,200,1.382716049382716,218.03395061728395,448.0,324,0.0,1.3926553672316384,61.73,热带度假胜地,热带度假胜地
Bio-Fertilizer Facility,474,291,1.3860759493670887,195.54430379746836,657.0,474,0.0,1.3928571428571428,61.39,肥料工厂,肥料工厂
Olympus Conference,751,459,1.388814913448735,185.53129161118508,1043.0,751,0.5406125166444741,1.3930857874519846,61.12,奥林巴斯峰会,奥林巴斯峰会
Beam From A Thorium Asteroid,377,232,1.3846153846153846,212.08753315649867,522.0,377,0.0,1.393120393120393,61.54,钍行星射线,钍行星射线
Airliners,377,232,1.3846153846153846,209.10875331564986,522.0,377,0.0,1.393120393120393,61.54,航空公司,航空公司
Interstellar Colony Ship,471,289,1.3864118895966029,206.25053078556263,653.0,471,0.0,1.3932135728542914,61.36,星际殖民飞船,星际殖民飞船
Nitrite Reducing Bacteria,313,193,1.3833865814696487,210.21725239616615,433.0,313,0.9424920127795527,1.3935860058309038,61.66,亚硝酸盐还原菌,亚硝酸盐还原菌
Business Contacts,699,427,1.3891273247496423,180.1573676680973,971.0,699,0.0,1.393689986282579,61.09,商业合同,商业合同
Quantum Extractor,681,416,1.3891336270190895,186.7797356828194,946.0,681,0.0,1.3938115330520393,61.09,量子提取,量子提取
Cyberia Systems,295,182,1.383050847457627,196.96271186440677,408.0,295,0.0,1.393846153846154,61.69,赛博利亚系统,赛博利亚系统
Research Coordination,592,362,1.3885135135135136,190.5777027027027,822.0,592,0.0,1.3938906752411575,61.15,研究环境,研究环境
Coordinated Raid,201,125,1.3781094527363185,205.87064676616916,277.0,201,0.0,1.393939393939394,62.19,协调一致的空袭,协调一致的空袭
Local Heat Trapping,404,248,1.386138613861386,203.77227722772278,560.0,404,0.0,1.3940092165898617,61.39,本地的热量陷阱,本地的热量陷阱
Warp Drive,706,431,1.3895184135977336,189.3456090651558,981.0,706,0.0,1.3940217391304348,61.05,曲率引擎,曲率引擎
Lightning Harvest,523,320,1.3881453154875718,198.1108986615679,726.0,523,0.0,1.3942133815551536,61.19,捕获雷电,捕获雷电
Windmills,495,303,1.387878787878788,197.06464646464647,687.0,495,0.0,1.3942857142857144,61.21,风力发电,风力发电
Arctic Algae,307,189,1.3843648208469055,163.40390879478826,425.0,307,0.0,1.3946587537091988,61.56,北极的藻类植物,北极的藻类植物
Power Supply Consortium,388,238,1.3865979381443299,196.03608247422682,538.0,388,0.0,1.394736842105263,61.34,电力供应共同体,电力供应共同体
Red Spot Observatory,684,417,1.3903508771929824,186.90350877192984,951.0,684,0.6739766081871345,1.3949579831932772,60.96,红斑实验室,红斑实验室
Immigration Shuttles,456,279,1.388157894736842,208.45833333333334,633.0,456,0.0,1.3950617283950617,61.18,移民航天机,移民航天机
Asteroid Hollowing,132,83,1.371212121212121,254.4318181818182,181.0,132,3.772727272727273,1.3950617283950617,62.88,行星挖掘,行星挖掘
Power Grid,185,115,1.3783783783783783,213.96756756756756,255.0,185,0.0,1.3953488372093024,62.16,电网,电网
Solar Reflectors,152,95,1.375,236.65131578947367,209.0,152,0.0,1.3956043956043955,62.5,太阳反射器,太阳反射器
EM Drive,109,69,1.3669724770642202,189.08256880733944,149.0,109,0.0,1.39568345323741,63.3,无工质推进飞船,无工质推进飞船
Cutting Edge Technology,670,408,1.391044776119403,190.52089552238806,932.0,670,0.0,1.3957142857142857,60.9,前沿科技,前沿科技
Ozone Generators,157,98,1.375796178343949,248.60509554140128,216.0,157,0.0,1.3957219251336899,62.42,臭氧生成器,臭氧生成器
Deimos Down:ares,344,211,1.3866279069767442,178.40116279069767,477.0,344,0.0,1.3957219251336899,61.34,Deimos Down:ares,Deimos Down:ares
Earth Catapult,723,440,1.3914246196403872,189.19917012448133,1006.0,723,0.0,1.3957503320053122,60.86,地球发射站,地球发射站
Martian Dust Processing Plant,263,162,1.3840304182509506,219.3954372623574,364.0,263,0.0,1.3959044368600682,61.6,粉尘加工厂,粉尘加工厂
Space Elevator,571,348,1.3905429071803852,191.7478108581436,794.0,571,0.0,1.3960066555740434,60.95,太空电梯,太空电梯
Forced Precipitation,288,177,1.3854166666666667,202.72222222222223,399.0,288,0.6597222222222222,1.3962264150943395,61.46,强制降水,强制降水
Air-Scrapping Expedition,424,259,1.3891509433962264,195.4504716981132,589.0,424,0.0,1.39647577092511,61.08,金星改造远征队,金星改造远征队
Floyd Continuum,603,367,1.3913764510779436,182.4228855721393,839.0,603,0.0,1.39652448657188,60.86,弗洛伊德连续体,弗洛伊德连续体
Neptunian Power Consultants,222,137,1.382882882882883,207.22072072072072,307.0,222,5.792792792792793,1.3968253968253967,61.71,海王星能源顾问,海王星能源顾问
Asteroid Resources,310,190,1.3870967741935485,206.13225806451612,430.0,310,0.0,1.3970588235294117,61.29,小行星资源,小行星资源
Economic Espionage,179,111,1.3798882681564246,231.4022346368715,247.0,179,1.4916201117318435,1.3971291866028708,62.01,经济间谍活动,经济间谍活动
Food Factory,282,173,1.3865248226950355,220.89007092198582,391.0,282,0.0,1.3974358974358974,61.35,食品工厂,食品工厂
Hospitals,445,271,1.3910112359550562,202.88314606741574,619.0,445,5.8044943820224715,1.3978947368421053,60.9,医院,医院
Import of Advanced GHG,470,286,1.3914893617021276,188.94042553191488,654.0,470,0.0,1.398,60.85,输入高级温室气体,输入高级温室气体
Impactor Swarm,377,230,1.389920424403183,194.57559681697612,524.0,377,0.0,1.398034398034398,61.01,冲击虫群,冲击虫群
Giant Solar Shade,447,272,1.3914988814317673,192.01565995525726,622.0,447,0.0,1.39832285115304,60.85,巨型日光遮蔽器,巨型日光遮蔽器
Optimal Aerobraking,645,391,1.3937984496124032,188.7751937984496,899.0,645,0.0,1.3985185185185185,60.62,最优的空气动力制动,最优的空气动力制动
Electric Sheep,429,261,1.3916083916083917,213.2773892773893,597.0,429,5.792540792540793,1.3986928104575163,60.84,电子羊,电子羊
Mining Rights:ares,454,276,1.3920704845814977,179.12775330396477,632.0,454,0.0,1.3987603305785123,60.79,Mining Rights:ares,Mining Rights:ares
Directed Impactors,133,83,1.3759398496240602,254.2406015037594,183.0,133,0.14285714285714285,1.3987730061349692,62.41,定向冲撞器,定向冲撞器
Supercapacitors,464,282,1.3922413793103448,195.14655172413794,646.0,464,0.0,1.3987854251012146,60.78,超级电容,超级电容
Floater-Urbanism,316,193,1.389240506329114,201.0759493670886,439.0,316,3.310126582278481,1.3988439306358382,61.08,施韦伯城市规划,施韦伯城市规划
Big Asteroid,494,300,1.3927125506072875,183.8421052631579,688.0,494,0.0,1.3988549618320612,60.73,大型小行星,大型小行星
Release of Inert Gases,336,205,1.3898809523809523,204.3452380952381,467.0,336,0.0,1.3989071038251366,61.01,释放惰性气体,释放惰性气体
Venus Governor,654,396,1.3944954128440368,190.75229357798165,912.0,654,0.0,1.3991228070175439,60.55,金星总督,金星总督
Mass Converter,696,421,1.3951149425287357,187.3505747126437,971.0,696,0.0,1.399449035812672,60.49,质能转换器,质能转换器
Sky Docks,701,424,1.3951497860199715,188.51925820256776,978.0,701,0.0,1.399452804377565,60.49,太空码头,太空码头
Charity Donation,368,224,1.391304347826087,186.1304347826087,512.0,368,0.0,1.399497487437186,60.87,慈善捐款,慈善捐款
Solar Power,478,290,1.393305439330544,193.14016736401675,666.0,478,0.0,1.3996062992125984,60.67,太阳能,太阳能
Space Port,573,347,1.3944153577661431,191.95986038394415,799.0,573,0.0,1.3996683250414594,60.56,太空港,太空港
Moon Tether,275,168,1.3890909090909092,195.1890909090909,382.0,275,0.0,1.4,61.09,地月连结,地月连结
Great Escarpment Consortium,275,168,1.3890909090909092,206.98545454545456,382.0,275,0.0,1.4,61.09,巨大断崖,巨大断崖
Mohole Area:ares,185,114,1.3837837837837839,212.36756756756756,256.0,185,0.0,1.4,61.62,Mohole Area:ares,Mohole Area:ares
Phobos Space Haven,495,300,1.393939393939394,197.1131313131313,690.0,495,0.0,1.4,60.61,福波斯(火卫一)空间港,福波斯(火卫一)空间港
Bushes,425,258,1.3929411764705881,197.7435294117647,592.0,425,0.0,1.4,60.71,花丛,花丛
Power Infrastructure,342,208,1.391812865497076,205.83625730994152,476.0,342,0.0,1.4005376344086022,60.82,电力基础设置,电力基础设置
Solar Storm,207,127,1.3864734299516908,199.96618357487924,287.0,207,0.0,1.40084388185654,61.35,太阳风暴,太阳风暴
Martian Survey,409,248,1.3936430317848412,186.2640586797066,570.0,409,0.0,1.4009111617312073,60.64,火星勘察,火星勘察
Ironworks,122,76,1.3770491803278688,219.11475409836066,168.0,122,0.0,1.4013157894736843,62.3,炼铁厂,炼铁厂
Comet,421,255,1.3942992874109263,179.74109263657957,587.0,421,0.0,1.401330376940133,60.57,彗星,彗星
Mining Area:ares,433,262,1.3949191685912241,179.96997690531177,604.0,433,0.0,1.4017278617710582,60.51,Mining Area:ares,Mining Area:ares
Rad-Suits,413,250,1.3946731234866827,199.01452784503633,576.0,413,0.0,1.4018058690744921,60.53,镭射服,镭射服
Great Dam:ares,353,214,1.3937677053824362,195.32577903682719,492.0,353,0.0,1.402088772845953,60.62,Great Dam:ares,Great Dam:ares
Media Group,686,413,1.3979591836734695,177.75801749271136,959.0,686,0.0,1.4022346368715084,60.2,媒体团队,媒体团队
Corporate Stronghold,323,196,1.3931888544891642,180.4798761609907,450.0,323,0.0,1.4022662889518414,60.68,公司据点,公司据点
Bio Printing Facility,313,190,1.3929712460063899,207.07667731629394,436.0,313,0.0,1.402332361516035,60.7,生物打印设备,生物打印设备
Sulphur-Eating Bacteria,728,438,1.3983516483516483,184.62637362637363,1018.0,728,0.6483516483516484,1.4023746701846966,60.16,硫磺吞噬菌,硫磺吞噬菌
GHG Producing Bacteria,385,233,1.3948051948051947,200.15584415584416,537.0,385,1.3896103896103895,1.4024096385542169,60.52,温室气体生产细菌,温室气体生产细菌
Physics Complex,360,218,1.3944444444444444,210.4388888888889,502.0,360,1.6666666666666667,1.4025641025641025,60.56,物理研究所,物理研究所
Research Colony,648,390,1.3981481481481481,192.37345679012347,906.0,648,0.0,1.4026548672566372,60.19,研究殖民地,研究殖民地
Aqueduct Systems,571,344,1.3975481611208407,192.20665499124343,798.0,571,0.0,1.4026622296173046,60.25,导水系统,导水系统
Regolith Eaters,340,206,1.3941176470588235,201.53529411764706,474.0,340,1.6264705882352941,1.4027027027027028,60.59,风化层蚕食者,风化层蚕食者
Venus Orbital Survey,685,412,1.3985401459854014,194.34598540145984,958.0,685,0.0,1.4027972027972029,60.15,金星轨道勘测,金星轨道勘测
Heavy Taxation,538,324,1.3977695167286246,189.55204460966542,752.0,538,0.0,1.403169014084507,60.22,重税,重税
Large Convoy,657,395,1.3987823439878235,191.1750380517504,919.0,657,0.0,1.4032023289665212,60.12,大型护航队,大型护航队
Jovian Defense Department,508,306,1.3976377952755905,200.95078740157481,710.0,508,7.230314960629921,1.403345724907063,60.24,木星防空署,木星防空署
Lagrange Observatory,701,421,1.399429386590585,181.79029957203994,981.0,701,0.0,1.4035567715458277,60.06,拉格朗日观察点,拉格朗日观察点
Flooding,307,186,1.3941368078175895,172.00651465798046,428.0,307,0.0,1.403560830860534,60.59,洪水,洪水
Development Center,634,381,1.3990536277602523,190.76813880126184,887.0,634,0.0,1.4036144578313252,60.09,发展中心,发展中心
Stanford Torus,480,289,1.3979166666666667,197.46458333333334,671.0,480,0.0,1.4039215686274509,60.21,斯坦福环面,斯坦福环面
Tardigrades,361,218,1.3961218836565097,197.90304709141273,504.0,361,6.177285318559557,1.4040920716112533,60.39,缓步微生物,缓步微生物
Bribed Committee,403,243,1.3970223325062034,194.1091811414392,563.0,403,0.0,1.4041570438799076,60.3,贿赂委员会,贿赂委员会
Artificial Lake,294,178,1.3945578231292517,208.23469387755102,410.0,294,0.0,1.404320987654321,60.54,人工湖,人工湖
Luna Governor,605,363,1.4,185.72561983471076,847.0,605,0.0,1.404724409448819,60.0,月球政府,月球政府
Sub-Crust Measurements,684,410,1.4005847953216375,187.53801169590642,958.0,684,0.0,1.4047619047619047,59.94,测量地壳,测量地壳
Local Shading,516,310,1.3992248062015504,190.59496124031008,722.0,516,0.7364341085271318,1.4047619047619047,60.08,局部遮蔽,局部遮蔽
Homeostasis Bureau,491,295,1.3991853360488797,184.55193482688392,687.0,491,0.0,1.4049904030710172,60.08,稳态管理局,稳态管理局
Jovian Embassy,602,361,1.4003322259136213,197.01993355481727,843.0,602,0.0,1.4050632911392404,59.97,木星大使馆,木星大使馆
Dirigibles,518,311,1.3996138996138996,191.13706563706563,725.0,518,0.5945945945945946,1.405109489051095,60.04,悬浮艇,悬浮艇
Gyropolis,572,343,1.4003496503496504,195.9055944055944,801.0,572,0.0,1.4053156146179402,59.97,旋转都会,旋转都会
Quantum Communications,414,249,1.3985507246376812,210.15217391304347,579.0,414,0.0,1.4054054054054055,60.14,量子通信,量子通信
Hired Raiders,527,316,1.4003795066413662,185.4686907020873,738.0,527,0.0,1.4057450628366248,59.96,雇佣掠夺者,雇佣掠夺者
Birds,359,216,1.3983286908077994,210.983286908078,502.0,359,2.465181058495822,1.4061696658097687,60.17,鸟,鸟
Rego Plastics,578,346,1.4013840830449826,189.0968858131488,810.0,578,0.0,1.40625,59.86,表土塑料,表土塑料
Natural Preserve:ares,285,172,1.3964912280701753,184.08771929824562,398.0,285,0.0,1.4063492063492065,60.35,Natural Preserve:ares,Natural Preserve:ares
Inventors' Guild,649,388,1.4021571648690292,188.6964560862866,910.0,649,0.0,1.4064801178203241,59.78,发明家公会,发明家公会
Earth Elevator,474,284,1.40084388185654,198.29324894514767,664.0,474,0.0,1.4067460317460319,59.92,地球太空梯,地球太空梯
Wetlands,147,90,1.3877551020408163,219.2517006802721,204.0,147,0.0,1.4067796610169492,61.22,湿地,湿地
Hydrogen to Venus,437,262,1.40045766590389,205.79176201372997,612.0,437,0.0,1.4068522483940042,59.95,输送氢气到金星,输送氢气到金星
Stratospheric Birds,579,346,1.4024179620034543,198.146804835924,812.0,579,7.360967184801382,1.4072249589490968,59.76,平流层的鸟类,平流层的鸟类
Rim Freighters,574,343,1.4024390243902438,183.86759581881532,805.0,574,0.0,1.4072847682119205,59.76,里姆货船,里姆货船
Wildlife Dome,159,97,1.389937106918239,165.75471698113208,221.0,159,0.0,1.4074074074074074,61.01,野生生物穹顶,野生生物穹顶
Miranda Resort,672,401,1.4032738095238095,183.13988095238096,943.0,672,0.0,1.4074074074074074,59.67,米兰达度假村,米兰达度假村
Martian Zoo,566,338,1.4028268551236749,192.75088339222614,794.0,566,9.224381625441696,1.407718120805369,59.72,火星动物园,火星动物园
Saturn Surfing,649,387,1.4036979969183359,190.58859784283513,911.0,649,6.311248073959939,1.4079528718703977,59.63,土星冲浪,土星冲浪
Advertising,541,323,1.4029574861367837,189.31608133086877,759.0,541,0.0,1.4080560420315236,59.7,广告业,广告业
Restricted Area:ares,499,298,1.402805611222445,193.53507014028057,700.0,499,0.0,1.4083175803402646,59.72,Restricted Area:ares,Restricted Area:ares
Hydrogen Processing Plant,112,69,1.3839285714285714,209.89285714285714,155.0,112,0.0,1.408450704225352,61.61,氢气处理厂,氢气处理厂
Martian Culture,276,166,1.3985507246376812,224.07608695652175,386.0,276,4.684782608695652,1.408496732026144,60.14,火星文化,火星文化
Space Hotels,626,373,1.404153354632588,190.10063897763578,879.0,626,0.0,1.4085365853658536,59.58,太空酒店,太空酒店
Ice Moon Colony,457,273,1.4026258205689277,179.84901531728664,641.0,457,0.0,1.408624229979466,59.74,冰月殖民地,冰月殖民地
Greenhouses,562,335,1.403914590747331,188.3238434163701,789.0,562,0.0,1.4087837837837838,59.61,温室,温室
Unexpected Application,547,326,1.4040219378427787,187.58683729433272,768.0,547,0.0,1.4090121317157713,59.6,意外应用,意外应用
Special Permit,102,63,1.3823529411764706,165.72549019607843,141.0,102,0.0,1.4090909090909092,61.76,特别许可,特别许可
Red Ships,498,297,1.4036144578313252,187.0421686746988,699.0,498,0.0,1.4090909090909092,59.64,红色舰队,红色舰队
Building Industries,383,229,1.402088772845953,194.01827676240208,537.0,383,0.0,1.4092009685230025,59.79,建筑行业,建筑行业
Dawn City,576,343,1.4045138888888888,199.40277777777777,809.0,576,0.0,1.4092409240924093,59.55,拂晓之城,拂晓之城
Standard Technology,549,327,1.4043715846994536,192.9471766848816,771.0,549,0.0,1.4093264248704662,59.56,标准技术,标准技术
Mining Quota,505,301,1.4039603960396039,195.7940594059406,709.0,505,0.0,1.4093457943925234,59.6,采矿配额,采矿配额
Electro Catapult,395,236,1.4025316455696202,192.0354430379747,554.0,395,0.0,1.4094117647058824,59.75,电磁弹射器,电磁弹射器
Ocean City,407,243,1.402948402948403,203.8034398034398,571.0,407,0.0,1.4096109839816933,59.71,海洋城市,海洋城市
Solar Logistics,614,365,1.4055374592833876,188.17589576547232,863.0,614,0.0,1.4099378881987579,59.45,太阳能物流,太阳能物流
Field-Capped City,570,339,1.4052631578947368,180.57543859649124,801.0,570,0.0,1.41,59.47,磁场穹顶城市,磁场穹顶城市
Orbital Reflectors,387,231,1.4031007751937985,194.37726098191214,543.0,387,0.0,1.410071942446043,59.69,轨道反射镜,轨道反射镜
Immigrant City,579,344,1.4058721934369602,180.66666666666666,814.0,579,0.0,1.4105090311986863,59.41,移民城市,移民城市
Advanced Alloys,715,424,1.406993006993007,188.72587412587413,1006.0,715,0.0,1.410738255033557,59.3,优化合金,优化合金
Extreme-Cold Fungus,323,193,1.4024767801857585,175.2879256965944,453.0,323,0.0,1.4107648725212465,59.75,极寒真菌,极寒真菌
Mining Colony,542,322,1.4059040590405905,191.90774907749076,762.0,542,0.0,1.4108391608391608,59.41,采矿殖民地,采矿殖民地
Investment Loan,666,395,1.406906906906907,177.1906906906907,937.0,666,0.0,1.410919540229885,59.31,投资性贷款,投资性贷款
Martian Rails,308,184,1.4025974025974026,218.0616883116883,432.0,308,0.0,1.4112426035502958,59.74,火星高铁,火星高铁
Jovian Expedition,500,297,1.406,203.316,703.0,500,0.0,1.411320754716981,59.4,木星远征,木星远征
Vesta Shipyard,687,407,1.4075691411935953,187.32605531295488,967.0,687,0.0,1.411436541143654,59.24,维斯塔造船厂,维斯塔造船厂
Aerial Mappers,645,382,1.407751937984496,192.51317829457363,908.0,645,0.5224806201550387,1.411851851851852,59.22,航空制图器,航空制图器
Shuttles,618,366,1.4077669902912622,189.1084142394822,870.0,618,0.0,1.412037037037037,59.22, 穿梭机,穿梭机
PR Office,152,92,1.394736842105263,180.625,212.0,152,0.0,1.4120879120879122,60.53,公关办公室,公关办公室
Mars Hot Spring,363,216,1.4049586776859504,184.17079889807164,510.0,363,0.0,1.4122137404580153,59.5,火星温泉,火星温泉
Indentured Workers,557,330,1.40754039497307,177.9012567324955,784.0,557,0.0,1.4122657580919933,59.25,合同工,合同工
Moss,392,233,1.405612244897959,192.2908163265306,551.0,392,0.0,1.4123222748815165,59.44,苔藓,苔藓
Jet Stream Microscrappers,181,109,1.3977900552486189,223.00552486187846,253.0,181,0.712707182320442,1.4123222748815165,60.22,急流采集器,急流采集器
Artificial Photosynthesis,489,290,1.4069529652351738,195.86094069529653,688.0,489,0.0,1.4123314065510597,59.3,人造光合作用,人造光合作用
Water to Venus,520,308,1.4076923076923078,190.25,732.0,520,0.0,1.4127272727272728,59.23,输送水源到金星,输送水源到金星
Medical Lab,641,379,1.4087363494539782,192.18876755070204,903.0,641,0.0,1.412816691505216,59.13,医疗实验室,医疗实验室
Metallic Asteroid,454,269,1.407488986784141,181.93612334801762,639.0,454,0.0,1.4132231404958677,59.25,金属陨石,金属陨石
Interplanetary Colony Ship,659,389,1.409711684370258,181.4112291350531,929.0,659,0.0,1.413642960812772,59.03,星际殖民船,星际殖民船
